window_id,config_id,repetition,query,policy_id,policy_name,decision,rf_predicted_qir,q95_predicted_qir,actual_concurrent_qir,observed_effective_qir,maintenance_executed,maintenance_delay_sec,maintenance_starved,sla_violation
58,frag500_single_stream_FIFO,2,Q14,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,6.501187590512778,11.350414280378931,0.0,0,1.999403953552246,1,0
58,frag500_single_stream_FIFO,2,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,6.501187590512778,11.350414280378931,11.350414280378931,1,0.0,0,1
58,frag500_single_stream_FIFO,2,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,6.501187590512778,11.350414280378931,11.350414280378931,1,0.0,0,1
58,frag500_single_stream_FIFO,2,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,6.501187590512778,11.350414280378931,11.350414280378931,1,0.0,0,1
59,frag500_single_stream_FIFO,3,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,7.9187002238335635,7.569077065926806,7.569077065926806,1,0.0,0,0
59,frag500_single_stream_FIFO,3,Q14,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,7.9187002238335635,7.569077065926806,0.0,0,1.8053605556488037,1,0
59,frag500_single_stream_FIFO,3,Q14,policy_3_heuristic,Simple Resource Heuristic,DEFER,2.311600743089513,7.9187002238335635,7.569077065926806,0.0,0,1.8053605556488037,1,0
59,frag500_single_stream_FIFO,3,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,7.9187002238335635,7.569077065926806,7.569077065926806,1,0.0,0,0
59,frag500_single_stream_FIFO,3,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,7.9187002238335635,7.569077065926806,7.569077065926806,1,0.0,0,0
60,frag500_single_stream_FIFO,4,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,8.002904209503027,-5.598838436839074,-5.598838436839074,1,0.0,0,0
60,frag500_single_stream_FIFO,4,Q14,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,8.002904209503027,-5.598838436839074,0.0,0,2.054044485092163,1,0
60,frag500_single_stream_FIFO,4,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,8.002904209503027,-5.598838436839074,-5.598838436839074,1,0.0,0,0
60,frag500_single_stream_FIFO,4,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,8.002904209503027,-5.598838436839074,-5.598838436839074,1,0.0,0,0
60,frag500_single_stream_FIFO,4,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,8.002904209503027,-5.598838436839074,-5.598838436839074,1,0.0,0,0
61,frag500_multi_stream_FIFO,1,Q1,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,5.467532815867134,3.6682708805719986,3.6682708805719986,1,0.0,0,0
61,frag500_multi_stream_FIFO,1,Q1,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,5.467532815867134,3.6682708805719986,0.0,0,7.2805564403533936,1,0
61,frag500_multi_stream_FIFO,1,Q1,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,5.467532815867134,3.6682708805719986,3.6682708805719986,1,0.0,0,0
61,frag500_multi_stream_FIFO,1,Q1,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,5.467532815867134,3.6682708805719986,3.6682708805719986,1,0.0,0,0
61,frag500_multi_stream_FIFO,1,Q1,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,5.467532815867134,3.6682708805719986,3.6682708805719986,1,0.0,0,0
62,frag500_multi_stream_FIFO,1,Q3,policy_1_always_run,Always Run (Baseline),RUN,6.234374194730017,10.374002055521668,3.5208165676420733,3.5208165676420733,1,0.0,0,0
62,frag500_multi_stream_FIFO,1,Q3,policy_2_always_defer,Always Defer,DEFER,6.234374194730017,10.374002055521668,3.5208165676420733,0.0,0,2.2278976440429688,1,0
62,frag500_multi_stream_FIFO,1,Q3,policy_3_heuristic,Simple Resource Heuristic,RUN,6.234374194730017,10.374002055521668,3.5208165676420733,3.5208165676420733,1,0.0,0,0
62,frag500_multi_stream_FIFO,1,Q3,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,6.234374194730017,10.374002055521668,3.5208165676420733,3.5208165676420733,1,0.0,0,0
62,frag500_multi_stream_FIFO,1,Q3,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,6.234374194730017,10.374002055521668,3.5208165676420733,0.0,0,2.2278976440429688,1,0
63,frag500_multi_stream_FIFO,1,Q6,policy_1_always_run,Always Run (Baseline),RUN,3.4700789461480723,12.358795840594057,1.6036349219071895,1.6036349219071895,1,0.0,0,0
63,frag500_multi_stream_FIFO,1,Q6,policy_2_always_defer,Always Defer,DEFER,3.4700789461480723,12.358795840594057,1.6036349219071895,0.0,0,1.7787785530090332,1,0
63,frag500_multi_stream_FIFO,1,Q6,policy_3_heuristic,Simple Resource Heuristic,RUN,3.4700789461480723,12.358795840594057,1.6036349219071895,1.6036349219071895,1,0.0,0,0
63,frag500_multi_stream_FIFO,1,Q6,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.4700789461480723,12.358795840594057,1.6036349219071895,1.6036349219071895,1,0.0,0,0
63,frag500_multi_stream_FIFO,1,Q6,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.4700789461480723,12.358795840594057,1.6036349219071895,0.0,0,1.7787785530090332,1,0
64,frag500_multi_stream_FIFO,1,Q12,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,4.82044317401558,2.9499416910951317,2.9499416910951317,1,0.0,0,0
64,frag500_multi_stream_FIFO,1,Q12,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,4.82044317401558,2.9499416910951317,0.0,0,1.8287551403045654,1,0
64,frag500_multi_stream_FIFO,1,Q12,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,4.82044317401558,2.9499416910951317,2.9499416910951317,1,0.0,0,0
64,frag500_multi_stream_FIFO,1,Q12,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,4.82044317401558,2.9499416910951317,2.9499416910951317,1,0.0,0,0
64,frag500_multi_stream_FIFO,1,Q12,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,4.82044317401558,2.9499416910951317,2.9499416910951317,1,0.0,0,0
65,frag500_multi_stream_FIFO,1,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,6.539184293058923,-1.18150474062354,-1.18150474062354,1,0.0,0,0
65,frag500_multi_stream_FIFO,1,Q14,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,6.539184293058923,-1.18150474062354,0.0,0,1.7075867652893066,1,0
65,frag500_multi_stream_FIFO,1,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,6.539184293058923,-1.18150474062354,-1.18150474062354,1,0.0,0,0
65,frag500_multi_stream_FIFO,1,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,6.539184293058923,-1.18150474062354,-1.18150474062354,1,0.0,0,0
65,frag500_multi_stream_FIFO,1,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,6.539184293058923,-1.18150474062354,-1.18150474062354,1,0.0,0,0
66,frag500_multi_stream_FIFO,1,Q18,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,3.6811115323727215,0.06163248999775278,0.06163248999775278,1,0.0,0,0
66,frag500_multi_stream_FIFO,1,Q18,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,3.6811115323727215,0.06163248999775278,0.0,0,3.5902538299560547,1,0
66,frag500_multi_stream_FIFO,1,Q18,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,3.6811115323727215,0.06163248999775278,0.06163248999775278,1,0.0,0,0
66,frag500_multi_stream_FIFO,1,Q18,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,3.6811115323727215,0.06163248999775278,0.06163248999775278,1,0.0,0,0
66,frag500_multi_stream_FIFO,1,Q18,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,3.6811115323727215,0.06163248999775278,0.06163248999775278,1,0.0,0,0
67,frag500_multi_stream_FIFO,2,Q1,policy_1_always_run,Always Run (Baseline),RUN,-2.7498804207676475,8.663850288208124,3.6944549548099013,3.6944549548099013,1,0.0,0,0
67,frag500_multi_stream_FIFO,2,Q1,policy_2_always_defer,Always Defer,DEFER,-2.7498804207676475,8.663850288208124,3.6944549548099013,0.0,0,7.107696533203125,1,0
67,frag500_multi_stream_FIFO,2,Q1,policy_3_heuristic,Simple Resource Heuristic,RUN,-2.7498804207676475,8.663850288208124,3.6944549548099013,3.6944549548099013,1,0.0,0,0
67,frag500_multi_stream_FIFO,2,Q1,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,-2.7498804207676475,8.663850288208124,3.6944549548099013,3.6944549548099013,1,0.0,0,0
67,frag500_multi_stream_FIFO,2,Q1,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,-2.7498804207676475,8.663850288208124,3.6944549548099013,3.6944549548099013,1,0.0,0,0
68,frag500_multi_stream_FIFO,2,Q3,policy_1_always_run,Always Run (Baseline),RUN,4.059872694869658,13.45889311673261,5.1525052124527875,5.1525052124527875,1,0.0,0,0
68,frag500_multi_stream_FIFO,2,Q3,policy_2_always_defer,Always Defer,DEFER,4.059872694869658,13.45889311673261,5.1525052124527875,0.0,0,2.251446485519409,1,0
68,frag500_multi_stream_FIFO,2,Q3,policy_3_heuristic,Simple Resource Heuristic,RUN,4.059872694869658,13.45889311673261,5.1525052124527875,5.1525052124527875,1,0.0,0,0
68,frag500_multi_stream_FIFO,2,Q3,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,4.059872694869658,13.45889311673261,5.1525052124527875,5.1525052124527875,1,0.0,0,0
68,frag500_multi_stream_FIFO,2,Q3,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,4.059872694869658,13.45889311673261,5.1525052124527875,0.0,0,2.251446485519409,1,0
69,frag500_multi_stream_FIFO,2,Q6,policy_1_always_run,Always Run (Baseline),RUN,1.2955774462877139,15.452653111200263,0.1041608280552286,0.1041608280552286,1,0.0,0,0
69,frag500_multi_stream_FIFO,2,Q6,policy_2_always_defer,Always Defer,DEFER,1.2955774462877139,15.452653111200263,0.1041608280552286,0.0,0,1.7865228652954102,1,0
69,frag500_multi_stream_FIFO,2,Q6,policy_3_heuristic,Simple Resource Heuristic,RUN,1.2955774462877139,15.452653111200263,0.1041608280552286,0.1041608280552286,1,0.0,0,0
69,frag500_multi_stream_FIFO,2,Q6,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,1.2955774462877139,15.452653111200263,0.1041608280552286,0.1041608280552286,1,0.0,0,0
69,frag500_multi_stream_FIFO,2,Q6,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,1.2955774462877139,15.452653111200263,0.1041608280552286,0.0,0,1.7865228652954102,1,0
70,frag500_multi_stream_FIFO,2,Q12,policy_1_always_run,Always Run (Baseline),RUN,-2.7498804207676475,7.920218583768256,2.265623704560977,2.265623704560977,1,0.0,0,0
70,frag500_multi_stream_FIFO,2,Q12,policy_2_always_defer,Always Defer,DEFER,-2.7498804207676475,7.920218583768256,2.265623704560977,0.0,0,1.8260676860809326,1,0
70,frag500_multi_stream_FIFO,2,Q12,policy_3_heuristic,Simple Resource Heuristic,RUN,-2.7498804207676475,7.920218583768256,2.265623704560977,2.265623704560977,1,0.0,0,0
70,frag500_multi_stream_FIFO,2,Q12,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,-2.7498804207676475,7.920218583768256,2.265623704560977,2.265623704560977,1,0.0,0,0
70,frag500_multi_stream_FIFO,2,Q12,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,-2.7498804207676475,7.920218583768256,2.265623704560977,2.265623704560977,1,0.0,0,0
71,frag500_multi_stream_FIFO,2,Q14,policy_1_always_run,Always Run (Baseline),RUN,-2.7498804207676475,9.65036112218065,0.8406903883961859,0.8406903883961859,1,0.0,0,0
71,frag500_multi_stream_FIFO,2,Q14,policy_2_always_defer,Always Defer,DEFER,-2.7498804207676475,9.65036112218065,0.8406903883961859,0.0,0,1.6848022937774658,1,0
71,frag500_multi_stream_FIFO,2,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,-2.7498804207676475,9.65036112218065,0.8406903883961859,0.8406903883961859,1,0.0,0,0
71,frag500_multi_stream_FIFO,2,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,-2.7498804207676475,9.65036112218065,0.8406903883961859,0.8406903883961859,1,0.0,0,0
71,frag500_multi_stream_FIFO,2,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,-2.7498804207676475,9.65036112218065,0.8406903883961859,0.8406903883961859,1,0.0,0,0
72,frag500_multi_stream_FIFO,2,Q18,policy_1_always_run,Always Run (Baseline),RUN,-2.7498804207676475,6.746971733324733,-4.500641452793507,-4.500641452793507,1,0.0,0,0
72,frag500_multi_stream_FIFO,2,Q18,policy_2_always_defer,Always Defer,DEFER,-2.7498804207676475,6.746971733324733,-4.500641452793507,0.0,0,3.647347927093506,1,0
72,frag500_multi_stream_FIFO,2,Q18,policy_3_heuristic,Simple Resource Heuristic,RUN,-2.7498804207676475,6.746971733324733,-4.500641452793507,-4.500641452793507,1,0.0,0,0
72,frag500_multi_stream_FIFO,2,Q18,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,-2.7498804207676475,6.746971733324733,-4.500641452793507,-4.500641452793507,1,0.0,0,0
72,frag500_multi_stream_FIFO,2,Q18,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,-2.7498804207676475,6.746971733324733,-4.500641452793507,-4.500641452793507,1,0.0,0,0
73,frag500_multi_stream_FIFO,3,Q1,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,10.407022323096898,0.15409112255187893,0.15409112255187893,1,0.0,0,0
73,frag500_multi_stream_FIFO,3,Q1,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,10.407022323096898,0.15409112255187893,0.0,0,7.3401875495910645,1,0
73,frag500_multi_stream_FIFO,3,Q1,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,10.407022323096898,0.15409112255187893,0.15409112255187893,1,0.0,0,0
73,frag500_multi_stream_FIFO,3,Q1,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,10.407022323096898,0.15409112255187893,0.15409112255187893,1,0.0,0,0
73,frag500_multi_stream_FIFO,3,Q1,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.311600743089513,10.407022323096898,0.15409112255187893,0.0,0,7.3401875495910645,1,0
74,frag500_multi_stream_FIFO,3,Q3,policy_1_always_run,Always Run (Baseline),RUN,6.234374194730017,15.318651573043033,8.76454856315771,8.76454856315771,1,0.0,0,0
74,frag500_multi_stream_FIFO,3,Q3,policy_2_always_defer,Always Defer,DEFER,6.234374194730017,15.318651573043033,8.76454856315771,0.0,0,2.278433322906494,1,0
74,frag500_multi_stream_FIFO,3,Q3,policy_3_heuristic,Simple Resource Heuristic,RUN,6.234374194730017,15.318651573043033,8.76454856315771,8.76454856315771,1,0.0,0,0
74,frag500_multi_stream_FIFO,3,Q3,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,6.234374194730017,15.318651573043033,8.76454856315771,8.76454856315771,1,0.0,0,0
74,frag500_multi_stream_FIFO,3,Q3,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,6.234374194730017,15.318651573043033,8.76454856315771,0.0,0,2.278433322906494,1,0
75,frag500_multi_stream_FIFO,3,Q6,policy_1_always_run,Always Run (Baseline),RUN,3.4700789461480723,17.348318741279357,4.379832996909661,4.379832996909661,1,0.0,0,0
75,frag500_multi_stream_FIFO,3,Q6,policy_2_always_defer,Always Defer,DEFER,3.4700789461480723,17.348318741279357,4.379832996909661,0.0,0,1.7502169609069824,1,0
75,frag500_multi_stream_FIFO,3,Q6,policy_3_heuristic,Simple Resource Heuristic,RUN,3.4700789461480723,17.348318741279357,4.379832996909661,4.379832996909661,1,0.0,0,0
75,frag500_multi_stream_FIFO,3,Q6,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.4700789461480723,17.348318741279357,4.379832996909661,4.379832996909661,1,0.0,0,0
75,frag500_multi_stream_FIFO,3,Q6,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.4700789461480723,17.348318741279357,4.379832996909661,0.0,0,1.7502169609069824,1,0
76,frag500_multi_stream_FIFO,3,Q12,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,9.781675086402325,1.8064955952018888,1.8064955952018888,1,0.0,0,0
76,frag500_multi_stream_FIFO,3,Q12,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,9.781675086402325,1.8064955952018888,0.0,0,1.8500614166259766,1,0
76,frag500_multi_stream_FIFO,3,Q12,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,9.781675086402325,1.8064955952018888,1.8064955952018888,1,0.0,0,0
76,frag500_multi_stream_FIFO,3,Q12,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,9.781675086402325,1.8064955952018888,1.8064955952018888,1,0.0,0,0
76,frag500_multi_stream_FIFO,3,Q12,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,9.781675086402325,1.8064955952018888,1.8064955952018888,1,0.0,0,0
77,frag500_multi_stream_FIFO,3,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,11.539439755452731,0.45358361647302875,0.45358361647302875,1,0.0,0,0
77,frag500_multi_stream_FIFO,3,Q14,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,11.539439755452731,0.45358361647302875,0.0,0,1.660107135772705,1,0
77,frag500_multi_stream_FIFO,3,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,11.539439755452731,0.45358361647302875,0.45358361647302875,1,0.0,0,0
77,frag500_multi_stream_FIFO,3,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,11.539439755452731,0.45358361647302875,0.45358361647302875,1,0.0,0,0
77,frag500_multi_stream_FIFO,3,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,2.311600743089513,11.539439755452731,0.45358361647302875,0.0,0,1.660107135772705,1,0
78,frag500_multi_stream_FIFO,3,Q18,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,8.686001522346059,-0.21559225341054236,-0.21559225341054236,1,0.0,0,0
78,frag500_multi_stream_FIFO,3,Q18,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,8.686001522346059,-0.21559225341054236,0.0,0,3.534605026245117,1,0
78,frag500_multi_stream_FIFO,3,Q18,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,8.686001522346059,-0.21559225341054236,-0.21559225341054236,1,0.0,0,0
78,frag500_multi_stream_FIFO,3,Q18,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,8.686001522346059,-0.21559225341054236,-0.21559225341054236,1,0.0,0,0
78,frag500_multi_stream_FIFO,3,Q18,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,8.686001522346059,-0.21559225341054236,-0.21559225341054236,1,0.0,0,0
79,frag500_multi_stream_FIFO,4,Q1,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,5.757055837271069,7.813995588292941,7.813995588292941,1,0.0,0,0
79,frag500_multi_stream_FIFO,4,Q1,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,5.757055837271069,7.813995588292941,0.0,0,7.024952173233032,1,0
79,frag500_multi_stream_FIFO,4,Q1,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,5.757055837271069,7.813995588292941,7.813995588292941,1,0.0,0,0
79,frag500_multi_stream_FIFO,4,Q1,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,5.757055837271069,7.813995588292941,7.813995588292941,1,0.0,0,0
79,frag500_multi_stream_FIFO,4,Q1,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,5.757055837271069,7.813995588292941,7.813995588292941,1,0.0,0,0
80,frag500_multi_stream_FIFO,4,Q3,policy_1_always_run,Always Run (Baseline),RUN,6.234374194730017,10.517574113463901,10.289385285244212,10.289385285244212,1,0.0,0,1
80,frag500_multi_stream_FIFO,4,Q3,policy_2_always_defer,Always Defer,DEFER,6.234374194730017,10.517574113463901,10.289385285244212,0.0,0,2.229557752609253,1,0
80,frag500_multi_stream_FIFO,4,Q3,policy_3_heuristic,Simple Resource Heuristic,RUN,6.234374194730017,10.517574113463901,10.289385285244212,10.289385285244212,1,0.0,0,1
80,frag500_multi_stream_FIFO,4,Q3,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,6.234374194730017,10.517574113463901,10.289385285244212,10.289385285244212,1,0.0,0,1
80,frag500_multi_stream_FIFO,4,Q3,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,6.234374194730017,10.517574113463901,10.289385285244212,0.0,0,2.229557752609253,1,0
81,frag500_multi_stream_FIFO,4,Q6,policy_1_always_run,Always Run (Baseline),RUN,3.4700789461480723,12.514376497286165,2.80726756859643,2.80726756859643,1,0.0,0,0
81,frag500_multi_stream_FIFO,4,Q6,policy_2_always_defer,Always Defer,DEFER,3.4700789461480723,12.514376497286165,2.80726756859643,0.0,0,1.7592713832855225,1,0
81,frag500_multi_stream_FIFO,4,Q6,policy_3_heuristic,Simple Resource Heuristic,RUN,3.4700789461480723,12.514376497286165,2.80726756859643,2.80726756859643,1,0.0,0,0
81,frag500_multi_stream_FIFO,4,Q6,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.4700789461480723,12.514376497286165,2.80726756859643,2.80726756859643,1,0.0,0,0
81,frag500_multi_stream_FIFO,4,Q6,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.4700789461480723,12.514376497286165,2.80726756859643,0.0,0,1.7592713832855225,1,0
82,frag500_multi_stream_FIFO,4,Q12,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,4.965175351705934,1.1797242859029924,1.1797242859029924,1,0.0,0,0
82,frag500_multi_stream_FIFO,4,Q12,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,4.965175351705934,1.1797242859029924,0.0,0,1.8283703327178955,1,0
82,frag500_multi_stream_FIFO,4,Q12,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,4.965175351705934,1.1797242859029924,1.1797242859029924,1,0.0,0,0
82,frag500_multi_stream_FIFO,4,Q12,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,4.965175351705934,1.1797242859029924,1.1797242859029924,1,0.0,0,0
82,frag500_multi_stream_FIFO,4,Q12,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,4.965175351705934,1.1797242859029924,1.1797242859029924,1,0.0,0,0
83,frag500_multi_stream_FIFO,4,Q14,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,6.702369502914006,8.21450785773602,8.21450785773602,1,0.0,0,0
83,frag500_multi_stream_FIFO,4,Q14,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,6.702369502914006,8.21450785773602,0.0,0,1.6746752262115479,1,0
83,frag500_multi_stream_FIFO,4,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,6.702369502914006,8.21450785773602,8.21450785773602,1,0.0,0,0
83,frag500_multi_stream_FIFO,4,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,6.702369502914006,8.21450785773602,8.21450785773602,1,0.0,0,0
83,frag500_multi_stream_FIFO,4,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,6.702369502914006,8.21450785773602,8.21450785773602,1,0.0,0,0
84,frag500_multi_stream_FIFO,4,Q18,policy_1_always_run,Always Run (Baseline),RUN,2.311600743089513,3.8626939122663844,0.059136013575242445,0.059136013575242445,1,0.0,0,0
84,frag500_multi_stream_FIFO,4,Q18,policy_2_always_defer,Always Defer,DEFER,2.311600743089513,3.8626939122663844,0.059136013575242445,0.0,0,3.524914026260376,1,0
84,frag500_multi_stream_FIFO,4,Q18,policy_3_heuristic,Simple Resource Heuristic,RUN,2.311600743089513,3.8626939122663844,0.059136013575242445,0.059136013575242445,1,0.0,0,0
84,frag500_multi_stream_FIFO,4,Q18,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,2.311600743089513,3.8626939122663844,0.059136013575242445,0.059136013575242445,1,0.0,0,0
84,frag500_multi_stream_FIFO,4,Q18,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),RUN,2.311600743089513,3.8626939122663844,0.059136013575242445,0.059136013575242445,1,0.0,0,0
85,frag50_single_stream_FAIR,1,Q14,policy_1_always_run,Always Run (Baseline),RUN,3.994446562294626,21.588483709996854,4.141591665856127,4.141591665856127,1,0.0,0,0
85,frag50_single_stream_FAIR,1,Q14,policy_2_always_defer,Always Defer,DEFER,3.994446562294626,21.588483709996854,4.141591665856127,0.0,0,1.8433265686035156,1,0
85,frag50_single_stream_FAIR,1,Q14,policy_3_heuristic,Simple Resource Heuristic,RUN,3.994446562294626,21.588483709996854,4.141591665856127,4.141591665856127,1,0.0,0,0
85,frag50_single_stream_FAIR,1,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,3.994446562294626,21.588483709996854,4.141591665856127,4.141591665856127,1,0.0,0,0
85,frag50_single_stream_FAIR,1,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,3.994446562294626,21.588483709996854,4.141591665856127,0.0,0,1.8433265686035156,1,0
86,frag50_single_stream_FAIR,2,Q14,policy_1_always_run,Always Run (Baseline),RUN,1.9709067922836812,14.768924360825464,-5.153385001277604,-5.153385001277604,1,0.0,0,0
86,frag50_single_stream_FAIR,2,Q14,policy_2_always_defer,Always Defer,DEFER,1.9709067922836812,14.768924360825464,-5.153385001277604,0.0,0,2.0891411304473877,1,0
86,frag50_single_stream_FAIR,2,Q14,policy_3_heuristic,Simple Resource Heuristic,DEFER,1.9709067922836812,14.768924360825464,-5.153385001277604,0.0,0,2.0891411304473877,1,0
86,frag50_single_stream_FAIR,2,Q14,policy_4_predictive_qir,Predictive QIR Policy (RF Regressor),RUN,1.9709067922836812,14.768924360825464,-5.153385001277604,-5.153385001277604,1,0.0,0,0
86,frag50_single_stream_FAIR,2,Q14,policy_5_conservative_quantile,Conservative Quantile Policy (q=0.95 Upper Bound),DEFER,1.9709067922836812,14.768924360825464,-5.153385001277604,0.0,0,2.0891411304473877,1,0
