timestamp,cpu_util_pct,mem_total_mb,mem_used_mb,mem_avail_mb,mem_used_pct,disk_read_bytes_sec,disk_write_bytes_sec,disk_read_iops,disk_write_iops
1788183187.381,9.48,15314.3,12198.2,3116.0,79.65,253797,0,4.0,0.0
1788183188.381,10.43,15314.3,12250.5,3063.8,79.99,0,5911473,0.0,74.0
1788183189.382,15.86,15314.3,12258.1,3056.2,80.04,0,244207071,0.0,2002.7
1788183190.383,7.96,15314.3,12361.1,2953.2,80.72,0,0,0.0,0.0
1788183191.384,80.86,15314.3,12366.0,2948.2,80.75,8183,0,2.0,0.0
1788183192.388,56.73,15314.3,12408.3,2906.0,81.02,252965,13790650,12.0,438.3
1788183193.388,15.12,15314.3,12376.7,2937.5,80.82,0,51226856,0.0,467.6
1788183194.389,24.00,15314.3,12322.4,2991.8,80.46,0,422530028,0.0,3496.3
1788183195.389,14.77,15314.3,11843.0,3471.2,77.33,114630,0,14.0,0.0
1788183196.390,1.25,15314.3,11833.1,3481.2,77.27,0,40925,0.0,2.0
1788183197.391,3.62,15314.3,11829.5,3484.8,77.25,0,450296,0.0,26.0
1788183198.391,3.81,15314.3,11813.2,3501.1,77.14,1825670,0,413.7,0.0
1788183199.392,1.19,15314.3,11802.2,3512.0,77.07,0,0,0.0,0.0
1788183200.393,5.24,15314.3,11802.5,3511.8,77.07,65482,0,16.0,0.0
1788183201.394,18.33,15314.3,11958.1,3356.1,78.09,40938,71207303,8.0,543.7
1788183202.394,12.16,15314.3,12086.5,3227.7,78.92,0,8187,0.0,2.0
1788183203.395,15.96,15314.3,12226.5,3087.8,79.84,0,71435806,0.0,547.6
1788183204.395,8.94,15314.3,12312.2,3002.0,80.40,0,0,0.0,0.0
1788183205.396,8.87,15314.3,12386.4,2927.8,80.88,0,278360,0.0,16.0
1788183206.397,8.87,15314.3,12471.5,2842.8,81.44,0,3422167,0.0,56.0
1788183207.397,24.42,15314.3,12548.4,2765.8,81.94,57290,540165,12.0,103.9
1788183208.400,99.38,15314.3,12461.9,2852.3,81.37,0,143225444,0.0,1094.8
1788183209.402,35.27,15314.3,12544.6,2769.6,81.91,0,4426262,0.0,211.7
1788183210.403,24.63,15314.3,12402.4,2911.9,80.99,24551,386386025,6.0,3364.5
1788183211.404,24.05,15314.3,12517.0,2797.3,81.73,8185,0,2.0,0.0
1788183212.404,37.23,15314.3,12178.5,3135.7,79.52,16375,786003,4.0,10.0
1788183213.405,30.53,15314.3,12241.3,3072.9,79.93,1367297,0,155.9,0.0
1788183214.405,15.27,15314.3,12160.9,3153.4,79.41,286522,0,52.0,0.0
1788183215.406,14.44,15314.3,12135.8,3178.5,79.25,0,0,0.0,0.0
1788183216.407,9.97,15314.3,12120.4,3193.8,79.14,0,0,0.0,0.0
1788183217.407,9.05,15314.3,12101.1,3213.1,79.02,16374,0,2.0,0.0
1788183218.408,9.75,15314.3,12084.6,3229.7,78.91,0,0,0.0,0.0
1788183219.409,11.42,15314.3,12081.9,3232.4,78.89,0,143670462,0.0,1100.9
1788183220.410,7.64,15314.3,12060.8,3253.5,78.76,0,0,0.0,0.0
1788183221.410,15.58,15314.3,12056.9,3257.3,78.73,0,71258707,0.0,543.7
1788183222.411,11.75,15314.3,12048.2,3266.1,78.67,0,0,0.0,0.0
1788183223.411,9.85,15314.3,12034.5,3279.7,78.58,0,0,0.0,0.0
1788183224.412,8.86,15314.3,11986.4,3327.8,78.27,32750,352065,8.0,6.0
1788183225.412,2.26,15314.3,11965.1,3349.1,78.13,0,0,0.0,0.0
1788183226.413,6.53,15314.3,11981.8,3332.4,78.24,0,316574994,0.0,2454.6
1788183227.413,3.40,15314.3,11968.9,3345.4,78.16,8188,720501,2.0,58.0
1788183228.414,2.51,15314.3,11963.6,3350.7,78.12,0,0,0.0,0.0
1788183229.415,9.08,15314.3,11990.1,3324.1,78.29,8186,143591172,2.0,1097.3
1788183230.415,18.54,15314.3,12090.9,3223.4,78.95,8188,0,2.0,0.0
1788183231.416,31.44,15314.3,11769.7,3544.6,76.85,57315,143663430,12.0,1101.4
1788183232.416,12.49,15314.3,11866.4,3447.9,77.49,163745,71270103,34.0,545.7
1788183233.417,7.21,15314.3,11905.2,3409.0,77.74,0,450245,0.0,6.0
1788183234.418,9.62,15314.3,11777.7,3536.6,76.91,0,71840644,0.0,553.7
1788183235.418,9.43,15314.3,11895.0,3419.3,77.67,8188,0,2.0,0.0
1788183236.419,17.62,15314.3,11971.0,3343.3,78.17,8187,0,2.0,0.0
1788183237.422,98.25,15314.3,11978.8,3335.4,78.22,0,2328690,0.0,57.9
1788183238.423,43.58,15314.3,11987.3,3327.0,78.28,57248,0,8.0,0.0
1788183239.424,24.68,15314.3,11928.8,3385.5,77.89,8185,145222686,2.0,1236.9
1788183240.425,22.90,15314.3,12018.7,3295.5,78.48,0,0,0.0,0.0
1788183241.425,25.83,15314.3,12011.6,3302.7,78.43,65489,74223651,10.0,591.6
1788183242.429,17.21,15314.3,12011.3,3303.0,78.43,16324,308792519,4.0,2433.1
1788183243.430,10.30,15314.3,12011.5,3302.7,78.43,0,777817,0.0,8.0
1788183244.430,15.08,15314.3,12003.2,3311.0,78.38,40938,0,10.0,0.0
1788183245.431,14.53,15314.3,11997.1,3317.2,78.34,0,0,0.0,0.0
1788183246.431,14.15,15314.3,12001.6,3312.7,78.37,8187,216485429,2.0,1781.0
1788183247.432,11.63,15314.3,11909.3,3405.0,77.77,65488,0,10.0,0.0
1788183248.433,18.57,15314.3,11976.2,3338.1,78.20,0,442015,0.0,6.0
1788183249.433,19.70,15314.3,11919.2,3395.1,77.83,73685,0,14.0,0.0
1788183250.434,21.74,15314.3,11977.4,3336.9,78.21,0,0,0.0,0.0
1788183251.435,15.02,15314.3,11850.6,3463.6,77.38,0,71648100,0.0,553.7
1788183252.435,17.85,15314.3,11943.4,3370.9,77.99,0,71307471,0.0,545.7
1788183253.436,17.84,15314.3,11826.9,3487.4,77.23,16374,0,4.0,0.0
1788183254.436,16.56,15314.3,11910.3,3404.0,77.77,0,352087,0.0,6.0
1788183255.437,13.72,15314.3,11896.0,3418.3,77.68,8187,0,2.0,0.0
1788183256.437,23.75,15314.3,12055.8,3258.5,78.72,4150807,0,689.6,0.0
1788183257.438,21.84,15314.3,12022.1,3292.1,78.50,1088792,1277080,189.9,48.0
1788183258.439,49.34,15314.3,11596.1,3718.2,75.72,49097,147292,6.0,6.0
1788183259.446,7.04,15314.3,11471.4,3842.8,74.91,0,0,0.0,0.0
1788183260.447,1.07,15314.3,11469.5,3844.8,74.89,0,0,0.0,0.0
1788183261.448,6.97,15314.3,11512.7,3801.6,75.18,0,71305568,0.0,545.6
1788183262.449,1.44,15314.3,11508.3,3806.0,75.15,0,171898,0.0,28.0
1788183263.449,3.51,15314.3,11501.6,3812.6,75.10,0,71616251,0.0,553.6
1788183264.450,15.62,15314.3,11566.1,3748.2,75.52,0,0,0.0,0.0
1788183265.451,22.35,15314.3,11710.2,3604.1,76.47,16374,0,2.0,0.0
1788183266.451,15.79,15314.3,11810.0,3504.2,77.12,0,0,0.0,0.0
1788183267.452,10.00,15314.3,11892.2,3422.0,77.65,0,0,0.0,0.0
1788183268.452,8.93,15314.3,11977.4,3336.8,78.21,0,212872,0.0,4.0
1788183269.453,10.77,15314.3,12058.5,3255.7,78.74,16375,143787205,4.0,1101.4
1788183270.454,11.29,15314.3,12129.9,3184.3,79.21,0,0,0.0,0.0
1788183271.459,65.57,15314.3,12093.0,3221.2,78.97,333995,0,33.8,0.0
1788183272.460,81.07,15314.3,12103.6,3210.7,79.03,335570,74431058,8.0,593.5
1788183273.461,18.84,15314.3,12091.2,3223.0,78.95,0,280909884,0.0,2299.4
1788183274.462,21.57,15314.3,12010.5,3303.8,78.43,24562,0,4.0,0.0
1788183275.462,25.34,15314.3,12066.8,3247.4,78.79,40934,0,10.0,0.0
1788183276.463,29.48,15314.3,12130.0,3184.2,79.21,0,0,0.0,0.0
1788183277.464,30.01,15314.3,12131.1,3183.1,79.21,24560,188296,6.0,10.0
1788183278.464,20.50,15314.3,12135.4,3178.8,79.24,32745,32728137,2.0,313.8
1788183279.465,21.35,15314.3,12144.8,3169.5,79.30,0,0,0.0,0.0
1788183280.467,17.87,15314.3,12148.4,3165.8,79.33,0,1111925,0.0,10.0
1788183281.468,16.42,15314.3,12152.4,3161.9,79.35,0,143635089,0.0,1107.2
1788183282.468,14.82,15314.3,12150.8,3163.4,79.34,0,810489,0.0,161.9
1788183283.469,19.20,15314.3,12046.7,3267.6,78.66,0,71334672,0.0,545.6
1788183284.470,28.85,15314.3,12152.3,3161.9,79.35,0,0,0.0,0.0
1788183285.471,26.88,15314.3,12249.5,3064.8,79.99,15658159,0,421.6,0.0
1788183286.471,31.09,15314.3,11724.6,3589.6,76.56,0,352073,0.0,6.0
1788183287.472,28.65,15314.3,11741.5,3572.7,76.67,0,0,0.0,0.0
1788183288.472,23.25,15314.3,11839.2,3475.0,77.31,0,1457328,0.0,24.0
1788183289.473,25.06,15314.3,11844.1,3470.2,77.34,24563,276334793,4.0,2128.9
1788183290.473,27.40,15314.3,11760.3,3553.9,76.79,122799,0,20.0,0.0
1788183291.474,19.32,15314.3,11817.0,3497.2,77.16,0,0,0.0,0.0
1788183292.474,17.40,15314.3,11700.5,3613.7,76.40,49126,40938,8.0,4.0
1788183293.475,22.63,15314.3,11741.0,3573.3,76.67,24561,0,6.0,0.0
1788183294.476,23.63,15314.3,11806.8,3507.5,77.10,0,802044,0.0,40.0
1788183295.477,39.96,15314.3,11807.3,3507.0,77.10,8183,0,2.0,0.0
1788183296.481,32.52,15314.3,11730.6,3583.7,76.60,40793,0,6.0,0.0
1788183297.482,2.14,15314.3,11705.3,3609.0,76.43,0,0,0.0,0.0
1788183298.482,2.39,15314.3,11684.4,3629.9,76.30,0,0,0.0,0.0
1788183299.483,2.33,15314.3,11656.3,3657.9,76.11,8186,0,2.0,0.0
1788183300.484,2.33,15314.3,11642.6,3671.7,76.02,0,40934,0.0,4.0
1788183301.484,13.59,15314.3,11533.5,3780.8,75.31,0,143816802,0.0,1101.4
1788183302.485,18.69,15314.3,11727.4,3586.8,76.58,221045,4445463,6.0,72.0
1788183303.486,19.02,15314.3,11873.5,3440.8,77.53,8187,0,2.0,0.0
1788183304.486,9.81,15314.3,11951.4,3362.9,78.04,32747,71371215,6.0,545.6
1788183305.487,10.57,15314.3,12041.1,3273.2,78.63,8187,581261,2.0,22.0
1788183306.488,10.26,15314.3,12119.4,3194.8,79.14,0,327494,0.0,6.0
1788183307.488,14.80,15314.3,12209.2,3105.0,79.72,0,0,0.0,0.0
1788183308.492,21.27,15314.3,12263.9,3050.3,80.08,0,8158,0.0,2.0
1788183309.493,96.30,15314.3,12184.0,3130.3,79.56,0,26885682,0.0,237.8
1788183310.494,48.43,15314.3,12110.7,3203.6,79.08,16372,1981046,4.0,169.9
1788183311.495,19.94,15314.3,12102.8,3211.4,79.03,8186,2979594,2.0,40.0
1788183312.495,26.07,15314.3,12113.5,3200.8,79.10,32751,1170862,2.0,12.0
1788183313.496,22.71,15314.3,12148.9,3165.3,79.33,24559,8186,6.0,2.0
1788183314.496,28.16,15314.3,12252.2,3062.0,80.01,360251,323808230,30.0,3170.3
1788183315.512,26.09,15314.3,12241.3,3072.9,79.93,40311,0,5.9,0.0
1788183316.513,20.92,15314.3,12234.7,3079.5,79.89,0,0,0.0,0.0
1788183317.514,27.10,15314.3,12224.1,3090.2,79.82,0,0,0.0,0.0
1788183318.514,30.54,15314.3,12229.0,3085.3,79.85,0,143875238,0.0,1101.3
1788183319.515,21.48,15314.3,12226.7,3087.5,79.84,0,401166,0.0,6.0
1788183320.516,20.05,15314.3,12230.2,3084.1,79.86,8187,335676,2.0,38.0
1788183321.516,14.82,15314.3,12040.9,3273.4,78.63,0,72400187,0.0,641.6
1788183322.519,23.07,15314.3,12184.1,3130.1,79.56,8166,0,2.0,0.0
1788183323.520,26.43,15314.3,11827.8,3486.4,77.23,0,0,0.0,0.0
1788183324.520,24.38,15314.3,11773.6,3540.6,76.88,0,0,0.0,0.0
1788183325.521,25.19,15314.3,11803.5,3510.8,77.08,8187,1833855,2.0,14.0
1788183326.522,19.33,15314.3,11769.7,3544.6,76.85,8186,71689781,2.0,551.6
1788183327.522,18.57,15314.3,11718.8,3595.4,76.52,24561,0,6.0,0.0
1788183328.523,26.76,15314.3,11657.6,3656.6,76.12,24558,71397004,4.0,545.6
1788183329.524,19.38,15314.3,11716.5,3597.7,76.51,0,0,0.0,0.0
1788183330.524,17.24,15314.3,11589.5,3724.7,75.68,8186,301883915,2.0,2334.4
1788183331.525,19.48,15314.3,11658.3,3655.9,76.13,1964705,352010,139.9,8.0
1788183332.526,27.23,15314.3,11813.3,3501.0,77.14,0,0,0.0,0.0
1788183333.528,37.37,15314.3,11799.8,3514.5,77.05,33880844,0,6325.5,0.0
1788183334.531,46.80,15314.3,11678.6,3635.6,76.26,40848,0,10.0,0.0
1788183335.531,2.39,15314.3,11652.2,3662.1,76.09,0,319251,0.0,30.0
1788183336.532,2.32,15314.3,11633.4,3680.8,75.96,0,0,0.0,0.0
1788183337.533,7.28,15314.3,11622.4,3691.9,75.89,0,0,0.0,0.0
1788183338.533,2.14,15314.3,11611.5,3702.8,75.82,0,0,0.0,0.0
1788183339.534,12.08,15314.3,11492.6,3821.6,75.05,0,215345227,0.0,1647.1
1788183340.534,17.84,15314.3,11665.9,3648.3,76.18,0,360264,0.0,6.0
1788183341.535,12.96,15314.3,11818.1,3496.2,77.17,24561,130990,4.0,6.0
1788183342.536,11.39,15314.3,11903.3,3411.0,77.73,0,0,0.0,0.0
1788183343.537,10.73,15314.3,11980.7,3333.6,78.23,0,0,0.0,0.0
1788183344.537,8.40,15314.3,12060.8,3253.5,78.76,0,71093924,0.0,543.6
1788183345.538,7.51,15314.3,12152.3,3161.9,79.35,0,7908332,0.0,95.9
1788183346.539,44.30,15314.3,12181.9,3132.4,79.55,8183,302774,2.0,6.0
1788183347.542,93.91,15314.3,12064.1,3250.2,78.78,0,70946585,0.0,542.3
1788183348.543,19.95,15314.3,12070.7,3243.5,78.82,49101,0,6.0,0.0
1788183349.544,20.68,15314.3,11972.7,3341.6,78.18,8186,0,2.0,0.0
1788183350.545,25.48,15314.3,12039.6,3274.6,78.62,24562,1375472,4.0,125.9
1788183351.546,25.96,15314.3,12042.8,3271.5,78.64,0,309372125,0.0,2434.1
1788183352.546,13.88,15314.3,11557.7,3756.5,75.47,16374,294725,4.0,24.0
1788183353.547,14.79,15314.3,11537.1,3777.1,75.34,0,0,0.0,0.0
1788183354.547,17.81,15314.3,11428.3,3885.9,74.63,0,143786723,0.0,1119.2
1788183355.548,9.28,15314.3,11527.4,3786.9,75.27,0,40936,0.0,4.0
1788183356.549,9.54,15314.3,11533.9,3780.3,75.31,65498,71155685,6.0,543.7
1788183357.549,18.15,15314.3,11535.0,3779.2,75.32,8188,0,2.0,0.0
1788183358.550,20.99,15314.3,11586.2,3728.1,75.66,0,0,0.0,0.0
1788183359.551,18.67,15314.3,11590.1,3724.2,75.68,8187,311117,2.0,6.0
1788183360.551,24.61,15314.3,11645.1,3669.1,76.04,0,0,0.0,0.0
1788183361.552,15.78,15314.3,11595.3,3719.0,75.72,1056158,8187,34.0,2.0
1788183362.553,20.37,15314.3,11666.9,3647.4,76.18,0,0,0.0,0.0
1788183363.553,19.02,15314.3,11634.4,3679.8,75.97,98244,0,20.0,0.0
1788183364.554,19.54,15314.3,11698.5,3615.7,76.39,0,49128,0.0,4.0
1788183365.554,16.47,15314.3,11619.4,3694.8,75.87,0,8187,0.0,2.0
1788183366.555,23.92,15314.3,11685.5,3628.7,76.31,0,0,0.0,0.0
1788183367.556,29.56,15314.3,11727.7,3586.6,76.58,0,0,0.0,0.0
1788183368.557,33.73,15314.3,11758.9,3555.3,76.78,0,0,0.0,0.0
1788183369.558,35.88,15314.3,11685.1,3629.1,76.30,24549,0,4.0,0.0
1788183370.559,2.45,15314.3,11675.3,3638.9,76.24,0,32749,0.0,4.0
1788183371.559,7.26,15314.3,11673.3,3640.9,76.23,0,0,0.0,0.0
1788183372.560,2.20,15314.3,11672.5,3641.7,76.22,0,0,0.0,0.0
1788183373.561,2.38,15314.3,11667.1,3647.1,76.18,0,0,0.0,0.0
1788183374.561,14.06,15314.3,11605.4,3708.9,75.78,1269054,143444052,46.0,1097.4
1788183375.562,21.39,15314.3,11739.9,3574.3,76.66,163751,0,12.0,0.0
1788183376.562,15.58,15314.3,11846.1,3468.2,77.35,229220,286525,14.0,6.0
1788183377.563,11.11,15314.3,11947.7,3366.6,78.02,98252,71683036,10.0,565.7
1788183378.563,10.54,15314.3,12031.5,3282.8,78.56,9087448,0,1113.3,0.0
1788183379.564,12.18,15314.3,12094.0,3220.3,78.97,1694719,0,153.9,0.0
1788183380.565,10.09,15314.3,12170.4,3143.8,79.47,433933,0,44.0,0.0
1788183381.565,52.61,15314.3,12252.3,3062.0,80.01,270155,3200927,12.0,56.0
1788183382.568,95.94,15314.3,12083.5,3230.8,78.90,220483,146792832,31.9,1148.4
1788183383.573,38.24,15314.3,12139.3,3175.0,79.27,505649,0,8.0,0.0
1788183384.574,24.40,15314.3,12021.6,3292.6,78.50,0,389728440,0.0,3199.1
1788183385.575,28.11,15314.3,12131.7,3182.6,79.22,16366,515536,4.0,20.0
1788183386.576,26.14,15314.3,12135.7,3178.6,79.24,163734,0,36.0,0.0
1788183387.576,11.39,15314.3,12111.3,3203.0,79.08,196477,0,28.0,0.0
1788183388.577,13.40,15314.3,11613.8,3700.4,75.84,139182,0,28.0,0.0
1788183389.577,20.92,15314.3,11674.2,3640.1,76.23,1301678,72869389,261.8,561.6
1788183390.578,8.15,15314.3,11576.6,3737.6,75.59,40932,71213632,2.0,543.6
1788183391.579,9.54,15314.3,11574.4,3739.8,75.58,24561,71234553,6.0,543.7
1788183392.579,17.26,15314.3,11552.7,3761.5,75.44,8187,0,2.0,0.0
1788183393.580,22.97,15314.3,11616.9,3697.4,75.86,0,0,0.0,0.0
1788183394.581,18.37,15314.3,11556.0,3758.3,75.46,40934,0,8.0,0.0
1788183395.582,23.72,15314.3,11647.0,3667.3,76.05,11770549,564790,165.9,16.0
1788183396.582,15.66,15314.3,11611.3,3703.0,75.82,0,0,0.0,0.0
1788183397.583,23.02,15314.3,11670.3,3643.9,76.21,131004,0,24.0,0.0
1788183398.583,20.69,15314.3,11620.4,3693.9,75.88,0,327486,0.0,20.0
1788183399.584,19.48,15314.3,11717.5,3596.8,76.51,0,0,0.0,0.0
1788183400.584,17.88,15314.3,11628.4,3685.9,75.93,0,0,0.0,0.0
1788183401.585,19.42,15314.3,11714.4,3599.9,76.49,0,0,0.0,0.0
1788183402.586,33.69,15314.3,11841.4,3472.8,77.32,761401,0,157.9,0.0
1788183403.587,21.99,15314.3,11899.2,3415.0,77.70,57253,32716,12.0,4.0
1788183404.590,48.74,15314.3,11790.8,3523.5,76.99,0,0,0.0,0.0
1788183405.590,2.07,15314.3,11786.1,3528.1,76.96,0,0,0.0,0.0
1788183406.591,2.20,15314.3,11776.1,3538.1,76.90,73686,0,8.0,0.0
1788183407.592,2.14,15314.3,11771.4,3542.9,76.87,0,0,0.0,0.0
1788183408.592,7.14,15314.3,11765.3,3548.9,76.83,0,0,0.0,0.0
1788183409.593,10.94,15314.3,11745.5,3568.8,76.70,0,143659088,0.0,1101.3
1788183410.593,18.60,15314.3,11858.5,3455.8,77.43,16374,0,4.0,0.0
1788183411.594,12.04,15314.3,11961.7,3352.6,78.11,0,0,0.0,0.0
1788183412.595,12.00,15314.3,12125.0,3189.2,79.17,163766,71524924,34.0,547.8
1788183413.595,14.17,15314.3,12207.7,3106.6,79.71,90060,564920,4.0,12.0
1788183414.596,9.94,15314.3,12295.7,3018.6,80.29,0,180116,0.0,10.0
1788183415.596,13.15,15314.3,12326.6,2987.6,80.49,32749,8080899,8.0,129.9
1788183416.597,39.33,15314.3,12367.4,2946.8,80.76,8187,0,2.0,0.0
1788183417.598,97.06,15314.3,12363.3,2951.0,80.73,49080,8180,4.0,2.0
1788183418.599,32.51,15314.3,12293.3,3020.9,80.27,106399,278429070,8.0,2525.7
1788183419.607,19.01,15314.3,12251.6,3062.7,80.00,284641,0,15.9,0.0
1788183420.607,23.76,15314.3,12332.9,2981.3,80.53,0,474914,0.0,20.0
1788183421.608,32.66,15314.3,12354.6,2959.7,80.67,16374,0,4.0,0.0
1788183422.608,31.96,15314.3,12304.6,3009.7,80.35,327446,245584,14.0,48.0
1788183423.609,29.72,15314.3,12090.0,3224.2,78.95,286410,2749538,22.0,32.0
1788183424.610,18.48,15314.3,12064.2,3250.0,78.78,294759,0,18.0,0.0
1788183425.611,18.86,15314.3,12044.0,3270.3,78.65,98240,474825,20.0,38.0
1788183426.611,32.51,15314.3,11842.8,3471.4,77.33,16373,143642208,4.0,1101.3
1788183427.612,17.36,15314.3,11869.9,3444.3,77.51,40931,0,10.0,0.0
1788183428.613,16.18,15314.3,11895.8,3418.5,77.68,16372,71285577,4.0,545.6
1788183429.613,24.14,15314.3,11866.5,3447.7,77.49,8187,0,2.0,0.0
1788183430.614,32.61,15314.3,11918.7,3395.6,77.83,0,360193,0.0,6.0
1788183431.615,28.07,15314.3,11868.9,3445.4,77.50,0,0,0.0,0.0
1788183432.615,25.37,15314.3,11902.6,3411.6,77.72,0,0,0.0,0.0
1788183433.616,27.17,15314.3,11944.0,3370.2,77.99,0,0,0.0,0.0
1788183434.616,24.86,15314.3,11952.0,3362.2,78.05,114621,306168826,18.0,2386.6
1788183435.617,22.92,15314.3,11874.0,3440.3,77.54,98248,0,10.0,0.0
1788183436.618,18.38,15314.3,11840.5,3473.8,77.32,0,65497,0.0,4.0
1788183437.618,20.70,15314.3,11760.2,3554.0,76.79,212854,1792887,30.0,34.0
1788183438.619,23.41,15314.3,11885.4,3428.9,77.61,0,704041,0.0,8.0
1788183439.619,30.69,15314.3,11891.8,3422.4,77.65,0,0,0.0,0.0
1788183440.620,17.12,15314.3,11849.1,3465.2,77.37,188279,2619533,30.0,32.0
1788183441.621,61.91,15314.3,11755.9,3558.3,76.76,8186,0,2.0,0.0
1788183442.622,3.45,15314.3,11766.1,3548.2,76.83,0,0,0.0,0.0
1788183443.622,7.26,15314.3,11750.4,3563.9,76.73,0,0,0.0,0.0
1788183444.623,2.20,15314.3,11735.0,3579.2,76.63,0,0,0.0,0.0
1788183445.623,4.59,15314.3,11725.5,3588.7,76.57,0,98258,0.0,4.0
1788183446.624,6.54,15314.3,11719.3,3594.9,76.53,3430774,11798914,62.0,123.9
1788183447.624,19.96,15314.3,11702.1,3612.1,76.41,11184120,181418550,169.9,1517.2
1788183448.625,20.44,15314.3,11860.8,3453.5,77.45,8188,0,2.0,0.0
1788183449.625,12.62,15314.3,11987.6,3326.6,78.28,8187,2914604,2.0,50.0
1788183450.626,10.18,15314.3,12082.5,3231.8,78.90,0,71327941,0.0,545.7
1788183451.627,10.19,15314.3,12162.0,3152.2,79.42,0,0,0.0,0.0
1788183452.627,9.31,15314.3,12246.6,3067.6,79.97,0,0,0.0,0.0
1788183453.628,9.38,15314.3,12305.7,3008.5,80.35,0,483042,0.0,22.0
1788183454.629,96.60,15314.3,12279.4,3034.8,80.18,0,1087892,0.0,187.7
1788183455.665,68.05,15314.3,12166.5,3147.8,79.45,197756,138919464,1.9,1064.1
1788183456.666,18.98,15314.3,12050.7,3263.6,78.69,8185,0,2.0,0.0
1788183457.666,29.13,15314.3,12160.2,3154.0,79.40,16376,419071225,4.0,3356.3
1788183458.668,26.28,15314.3,12207.2,3107.1,79.71,8173,0,2.0,0.0
1788183459.669,28.51,15314.3,12269.2,3045.0,80.12,32749,425739,8.0,6.0
1788183460.670,31.08,15314.3,11901.9,3412.3,77.72,0,0,0.0,0.0
1788183461.671,23.02,15314.3,11894.0,3420.3,77.67,8186,0,2.0,0.0
1788183462.671,16.21,15314.3,11889.4,3424.9,77.64,0,614042,0.0,8.0
1788183463.672,21.50,15314.3,11707.4,3606.8,76.45,8187,143841878,2.0,1101.4
1788183464.672,16.10,15314.3,11729.1,3585.2,76.59,0,0,0.0,0.0
1788183465.673,16.84,15314.3,11759.1,3555.2,76.79,0,71382956,0.0,545.7
1788183466.674,22.12,15314.3,11716.0,3598.2,76.50,8187,0,2.0,0.0
1788183467.674,32.14,15314.3,11790.3,3523.9,76.99,0,376621,0.0,6.0
1788183468.675,30.97,15314.3,11906.4,3407.8,77.75,0,0,0.0,0.0
1788183469.676,25.23,15314.3,11901.3,3413.0,77.71,49120,0,10.0,0.0
1788183470.676,25.10,15314.3,11909.8,3404.5,77.77,0,1833912,0.0,14.0
1788183471.677,25.00,15314.3,11864.4,3449.9,77.47,0,0,0.0,0.0
1788183472.677,25.10,15314.3,11790.7,3523.5,76.99,0,122804,0.0,4.0
1788183473.678,23.44,15314.3,11817.0,3497.2,77.16,8185,301652999,2.0,2327.9
1788183474.679,17.78,15314.3,11799.2,3515.1,77.05,0,0,0.0,0.0
1788183475.680,24.81,15314.3,11791.9,3522.4,77.00,0,0,0.0,0.0
1788183476.680,26.68,15314.3,11824.3,3489.9,77.21,0,0,0.0,0.0
1788183477.681,19.37,15314.3,11816.1,3498.2,77.16,0,98244,0.0,6.0
1788183478.681,65.35,15314.3,11691.5,3622.8,76.34,548516,0,62.0,0.0
1788183479.682,5.08,15314.3,11729.9,3584.4,76.59,2718279,524006,325.8,24.0
1788183480.683,2.33,15314.3,11720.6,3593.7,76.53,0,261992,0.0,28.0
1788183481.683,7.53,15314.3,11719.4,3594.9,76.53,0,0,0.0,0.0
1788183482.684,2.52,15314.3,11713.5,3600.8,76.49,24560,0,4.0,0.0
1788183483.684,2.52,15314.3,11707.0,3607.3,76.44,0,0,0.0,0.0
1788183484.685,19.26,15314.3,11785.5,3528.7,76.96,16375,143903338,4.0,1101.4
1788183485.686,15.83,15314.3,11951.8,3362.4,78.04,40937,785985,2.0,30.0
1788183486.686,15.59,15314.3,12032.4,3281.9,78.57,0,71410069,0.0,545.7
1788183487.687,10.01,15314.3,12110.2,3204.1,79.08,0,0,0.0,0.0
1788183488.687,9.29,15314.3,12178.8,3135.5,79.53,0,4879747,0.0,113.9
1788183489.688,8.88,15314.3,12260.6,3053.7,80.06,8188,1637503,2.0,38.0
1788183490.688,9.13,15314.3,12322.1,2992.2,80.46,0,0,0.0,0.0
1788183491.689,87.01,15314.3,12327.8,2986.5,80.50,0,143957323,0.0,1101.4
1788183492.691,69.53,15314.3,12321.6,2992.6,80.46,0,0,0.0,0.0
1788183493.692,19.84,15314.3,12263.7,3050.6,80.08,0,265991154,0.0,2295.4
1788183494.703,23.86,15314.3,12282.6,3031.6,80.20,8108,70750718,2.0,540.4
1788183495.703,24.52,15314.3,12327.8,2986.5,80.50,57306,0,6.0,0.0
1788183496.704,23.71,15314.3,12322.6,2991.7,80.46,81861,0,10.0,0.0
1788183497.705,13.13,15314.3,11850.9,3463.4,77.38,31116515,57305,429.7,14.0
1788183498.705,9.33,15314.3,11821.8,3492.5,77.19,65481,466551,4.0,6.0
1788183499.706,17.16,15314.3,11669.7,3644.6,76.20,351969,145821578,14.0,1119.1
1788183500.707,8.22,15314.3,11675.0,3639.3,76.24,0,0,0.0,0.0
1788183501.707,13.32,15314.3,11601.5,3712.7,75.76,204676,71464707,34.0,545.7
1788183502.708,18.45,15314.3,11673.3,3640.9,76.23,16375,0,2.0,0.0
1788183503.709,17.06,15314.3,11686.1,3628.1,76.31,0,0,0.0,0.0
1788183504.709,25.02,15314.3,11723.6,3590.7,76.55,8188,1121700,2.0,14.0
1788183505.710,20.46,15314.3,11796.5,3517.7,77.03,0,0,0.0,0.0
