stage_id,task_id,launch_time,finish_time,duration_ms,executor_cpu_time_ms,jvm_gc_time_ms,deserialize_time_ms,serialize_time_ms,peak_memory_bytes,disk_spilled_bytes,memory_spilled_bytes
850,1892,1788185109737,1788185109743,6,3.407802,0,2,0,8650736,0,0
853,1893,1788185109758,1788185109761,3,1.277206,0,1,0,8454128,0,0
855,1896,1788185111077,1788185111100,23,15.28922,0,0,0,0,0,0
854,1895,1788185111074,1788185111242,168,161.776793,0,0,0,0,0,0
856,1897,1788185111119,1788185111296,177,155.971233,0,1,0,2097152,0,0
858,1898,1788185111306,1788185111332,26,20.753016,0,0,0,0,0,0
854,1894,1788185111074,1788185111907,833,804.803822,0,0,0,0,0,0
860,1901,1788185111927,1788185111957,30,24.438236,0,3,0,34078688,0,0
860,1910,1788185111927,1788185111967,40,34.644911,0,3,0,34078688,0,0
860,1903,1788185111927,1788185111967,40,34.819057,0,3,0,34078688,0,0
860,1906,1788185111927,1788185111968,41,36.732105,0,2,0,34078688,0,0
860,1905,1788185111927,1788185111968,41,36.724221,0,2,0,34078688,0,0
860,1909,1788185111927,1788185111969,42,36.865002,0,2,0,34078688,0,0
860,1913,1788185111927,1788185111969,42,37.394095,0,2,0,34078688,0,0
860,1900,1788185111927,1788185111969,42,36.927533,0,3,0,34078688,0,0
860,1904,1788185111927,1788185111969,42,36.940606,0,3,0,34078688,0,0
860,1911,1788185111927,1788185111969,42,37.207076,0,3,0,34078688,0,0
860,1912,1788185111927,1788185111969,42,37.268401,0,3,0,34078688,0,0
860,1907,1788185111927,1788185111969,42,37.176348,0,3,0,34078688,0,0
860,1914,1788185111927,1788185111970,43,35.605413,0,3,0,34078688,0,0
860,1908,1788185111927,1788185111970,43,36.033024,0,3,0,34078688,0,0
860,1915,1788185111956,1788185111980,24,19.577631,0,2,0,34078688,0,0
860,1902,1788185111927,1788185111981,54,29.464653,0,4,0,34078688,0,0
860,1899,1788185111927,1788185111981,54,31.023711,0,3,0,34078688,0,0
861,1917,1788185113478,1788185113538,60,54.052218,0,1,0,0,0,0
861,1916,1788185113478,1788185113791,313,290.990246,0,1,0,0,0,0
863,1918,1788185113801,1788185113802,1,0.523301,0,0,0,0,0,0
865,1921,1788185115114,1788185115209,95,89.28811,0,0,0,0,0,0
864,1919,1788185115111,1788185115479,368,346.490391,0,1,0,0,0,0
865,1920,1788185115114,1788185115544,430,407.234349,0,0,0,0,0,0
867,1922,1788185115553,1788185115560,7,5.698888,0,0,0,0,0,0
869,1930,1788185115586,1788185115609,23,19.481098,0,2,0,3407872,0,0
869,1931,1788185115586,1788185115615,29,24.710668,0,2,0,3407872,0,0
869,1932,1788185115586,1788185115615,29,25.332926,0,2,0,3407872,0,0
869,1933,1788185115586,1788185115615,29,25.178045,0,2,0,3407872,0,0
869,1934,1788185115586,1788185115615,29,25.094482,0,2,0,3407872,0,0
869,1928,1788185115586,1788185115615,29,24.995364,0,2,0,3407872,0,0
869,1925,1788185115586,1788185115615,29,26.079996,0,2,0,3407872,0,0
869,1929,1788185115586,1788185115616,30,25.600558,0,2,0,3407872,0,0
869,1927,1788185115586,1788185115616,30,25.05382,0,2,0,3407872,0,0
869,1935,1788185115586,1788185115616,30,25.211036,0,2,0,3407872,0,0
869,1936,1788185115586,1788185115616,30,25.372349,0,1,0,3407872,0,0
869,1924,1788185115586,1788185115616,30,26.101344,0,2,0,3407872,0,0
869,1923,1788185115586,1788185115616,30,26.042241,0,2,0,3407872,0,0
869,1926,1788185115586,1788185115616,30,26.016559,0,2,0,3407872,0,0
872,1937,1788185115639,1788185115643,4,1.715208,0,1,0,8650736,0,0
875,1938,1788185115648,1788185115654,6,2.573428,0,2,0,8650736,0,0
879,1939,1788185115671,1788185115674,3,1.126543,0,1,0,8454128,0,0
880,1940,1788185116968,1788185117024,56,40.02703,0,0,1,0,0,0
881,1942,1788185117086,1788185117141,55,48.578204,0,0,0,18377216,0,0
881,1941,1788185117086,1788185117375,289,252.003479,13,1,0,18377216,0,0
883,1943,1788185117385,1788185117387,2,0.511399,0,0,0,0,0,0
885,1945,1788185118714,1788185118774,60,44.309491,0,0,0,0,0,0
887,1949,1788185118718,1788185118915,197,188.145117,0,1,0,0,0,0
886,1947,1788185118716,1788185119038,322,314.487268,0,1,0,25165792,0,0
884,1944,1788185118711,1788185119266,555,489.355919,21,1,0,0,0,0
887,1948,1788185118718,1788185119697,979,914.880236,21,1,0,0,0,0
886,1946,1788185118716,1788185120339,1623,1550.022637,29,1,0,159383376,0,0
891,1959,1788185120383,1788185120578,195,168.299567,0,3,0,43732832,0,0
891,1957,1788185120383,1788185120875,492,421.370706,9,3,0,123490032,0,0
891,1955,1788185120383,1788185120878,495,459.472354,9,3,0,123490032,0,0
891,1952,1788185120382,1788185120882,500,401.68897,9,3,0,123490032,0,0
891,1966,1788185120569,1788185120884,315,237.197657,9,9,0,100421376,0,0
891,1960,1788185120383,1788185120893,510,462.510328,9,3,0,123490032,0,0
891,1956,1788185120383,1788185120893,510,464.43899,12,3,0,123490032,0,0
891,1958,1788185120383,1788185120894,511,447.332596,12,4,0,123490032,0,0
891,1954,1788185120383,1788185120898,515,440.30074,12,3,0,123490032,0,0
891,1962,1788185120383,1788185120918,535,470.068351,12,3,0,123490032,0,0
891,1964,1788185120383,1788185120919,536,445.291076,12,3,0,123490032,0,0
891,1963,1788185120383,1788185120922,539,442.715678,12,3,0,123490032,0,0
891,1950,1788185120382,1788185120922,540,456.957013,12,3,0,123490032,0,0
891,1961,1788185120383,1788185120924,541,434.661974,12,3,0,123490032,0,0
891,1953,1788185120382,1788185120924,542,458.628697,12,4,0,123490032,0,0
891,1965,1788185120383,1788185120937,554,440.847565,12,3,0,123490032,0,0
891,1951,1788185120382,1788185120953,571,434.442458,12,3,0,123490032,0,0
892,1968,1788185127233,1788185128303,1070,867.511424,77,1,0,0,0,0
892,1967,1788185127233,1788185133293,6060,5716.225643,109,1,0,0,0,0
894,1970,1788185133301,1788185135484,2183,889.087319,89,1,0,0,0,0
894,1974,1788185133301,1788185135516,2215,926.441986,89,1,0,0,0,0
894,1982,1788185133301,1788185135552,2251,932.563749,89,0,0,0,0,0
894,1973,1788185133301,1788185135563,2262,987.032565,89,0,0,0,0,0
894,1980,1788185133301,1788185135580,2279,981.979516,89,0,0,0,0,0
894,1972,1788185133301,1788185135580,2279,985.029173,89,0,0,0,0,0
894,1969,1788185133301,1788185135588,2287,983.86854,89,0,0,0,0,0
894,1976,1788185133301,1788185135601,2300,956.203904,89,0,0,0,0,0
894,1983,1788185133301,1788185135642,2341,1028.499933,89,0,0,0,0,0
894,1977,1788185133301,1788185135647,2346,1079.395355,89,1,0,0,0,0
894,1981,1788185133301,1788185135649,2348,1074.598992,89,1,0,0,0,0
894,1979,1788185133301,1788185135655,2354,1045.562018,89,0,0,0,0,0
894,1971,1788185133301,1788185135663,2362,1028.119046,89,0,0,0,0,0
894,1984,1788185133301,1788185135665,2364,1034.219988,89,0,0,0,0,0
894,1978,1788185133301,1788185135666,2365,1046.894214,89,1,0,0,0,0
894,1975,1788185133301,1788185135669,2368,1044.384374,89,1,0,0,0,0
894,1986,1788185135516,1788185135960,444,396.229985,0,0,0,0,0,0
894,1985,1788185135484,1788185136075,591,524.33527,0,0,0,0,0,0
896,1989,1788185139035,1788185140303,1268,1148.966486,68,1,0,8650736,0,0
896,1988,1788185139035,1788185145262,6227,6012.017238,141,1,0,8650736,0,0
898,1990,1788185145291,1788185145297,6,2.691248,0,1,0,8650736,0,0
900,1991,1788185145300,1788185145306,6,2.978307,0,2,0,8650736,0,0
903,1992,1788185145320,1788185145323,3,1.16228,0,1,0,8454128,0,0
905,1995,1788185146845,1788185146873,28,16.130538,0,0,0,0,0,0
904,1994,1788185146842,1788185147029,187,178.167043,0,1,0,0,0,0
906,1996,1788185146894,1788185147081,187,165.035955,0,1,0,2097152,0,0
908,1997,1788185147091,1788185147118,27,21.040534,0,0,0,0,0,0
904,1993,1788185146842,1788185147730,888,829.198956,22,1,0,0,0,0
910,2008,1788185147754,1788185147790,36,31.478502,0,2,0,34078688,0,0
910,2006,1788185147754,1788185147791,37,31.847554,0,2,0,34078688,0,0
910,2010,1788185147754,1788185147794,40,35.119282,0,2,0,34078688,0,0
910,2011,1788185147754,1788185147795,41,36.692492,0,2,0,34078688,0,0
910,2002,1788185147754,1788185147795,41,36.745321,0,2,0,34078688,0,0
910,2004,1788185147754,1788185147796,42,36.402837,0,2,0,34078688,0,0
910,2003,1788185147754,1788185147796,42,36.553831,0,3,0,34078688,0,0
910,1999,1788185147753,1788185147796,43,36.929315,0,2,0,34078688,0,0
910,2009,1788185147754,1788185147796,42,35.176689,0,2,0,34078688,0,0
910,2007,1788185147754,1788185147796,42,35.387693,0,2,0,34078688,0,0
910,2001,1788185147754,1788185147796,42,34.794613,0,3,0,34078688,0,0
910,1998,1788185147753,1788185147797,44,36.545496,0,5,0,34078688,0,0
910,2000,1788185147753,1788185147797,44,36.291959,0,2,0,34078688,0,0
910,2005,1788185147754,1788185147803,49,35.478594,0,2,0,34078688,0,0
910,2012,1788185147754,1788185147806,52,32.573575,0,2,0,34078688,0,0
910,2014,1788185147790,1788185147811,21,17.442736,0,2,0,34078688,0,0
910,2013,1788185147789,1788185147823,34,28.920725,0,2,0,34078688,0,0
911,2016,1788185149252,1788185149313,61,55.526145,0,1,0,0,0,0
911,2015,1788185149251,1788185149571,320,297.531749,0,1,0,0,0,0
913,2017,1788185149580,1788185149582,2,0.534943,0,0,0,0,0,0
895,1987,1788185137439,1788185150274,12835,11465.491809,175,0,0,0,0,0
915,2020,1788185150998,1788185151077,79,63.839789,0,1,0,0,0,0
914,2018,1788185150994,1788185151380,386,355.219804,0,1,0,0,0,0
915,2019,1788185150998,1788185151386,388,366.544289,0,1,0,0,0,0
917,2021,1788185151395,1788185151402,7,5.628367,0,0,0,0,0,0
919,2029,1788185151427,1788185151449,22,16.635522,0,1,0,3407872,0,0
919,2023,1788185151427,1788185151450,23,18.181491,0,1,0,3407872,0,0
919,2033,1788185151428,1788185151455,27,22.60536,0,1,0,3407872,0,0
919,2035,1788185151428,1788185151456,28,22.888943,0,1,0,3407872,0,0
919,2032,1788185151428,1788185151456,28,23.049743,0,1,0,3407872,0,0
919,2034,1788185151428,1788185151456,28,23.300343,0,1,0,3407872,0,0
919,2027,1788185151427,1788185151456,29,22.950977,0,1,0,3407872,0,0
919,2030,1788185151427,1788185151456,29,23.271128,0,1,0,3407872,0,0
919,2031,1788185151427,1788185151456,29,23.17166,0,3,0,3407872,0,0
919,2026,1788185151427,1788185151456,29,23.156337,0,1,0,3407872,0,0
919,2025,1788185151427,1788185151456,29,24.241376,0,1,0,3407872,0,0
919,2024,1788185151427,1788185151457,30,24.20038,0,1,0,3407872,0,0
919,2022,1788185151427,1788185151457,30,24.291595,0,1,0,3407872,0,0
919,2028,1788185151427,1788185151457,30,23.313379,0,1,0,3407872,0,0
922,2036,1788185151475,1788185151479,4,1.913028,0,1,0,8650736,0,0
925,2037,1788185151483,1788185151489,6,2.459403,0,2,0,8650736,0,0
929,2038,1788185151510,1788185151514,4,1.468826,0,2,0,8454128,0,0
930,2039,1788185152835,1788185152902,67,39.954439,0,0,0,0,0,0
931,2041,1788185152969,1788185153002,33,29.720361,0,1,0,18377216,0,0
931,2040,1788185152968,1788185153215,247,238.59654,0,1,0,18377216,0,0
933,2042,1788185153225,1788185153227,2,0.554361,0,0,0,0,0,0
935,2044,1788185154544,1788185154596,52,33.786188,0,0,0,0,0,0
937,2048,1788185154550,1788185154676,126,120.739303,0,1,0,0,0,0
936,2046,1788185154547,1788185154756,209,202.085464,0,1,0,25165792,0,0
934,2043,1788185154542,1788185155074,532,487.165741,20,1,0,0,0,0
937,2047,1788185154550,1788185155459,909,883.063471,20,1,0,0,0,0
936,2045,1788185154547,1788185156163,1616,1583.469147,24,1,0,167771968,0,0
941,2058,1788185156204,1788185156391,187,142.213517,0,3,0,43732832,0,0
941,2052,1788185156204,1788185156679,475,419.391401,11,3,0,123490032,0,0
941,2057,1788185156204,1788185156689,485,400.344322,11,2,1,123490032,0,0
941,2064,1788185156205,1788185156700,495,430.195865,11,6,0,123490032,0,0
941,2055,1788185156204,1788185156701,497,414.741745,11,2,0,123490032,0,0
941,2065,1788185156388,1788185156701,313,265.928071,11,14,0,100421376,0,0
941,2051,1788185156204,1788185156707,503,422.572151,11,6,0,123490032,0,0
941,2056,1788185156204,1788185156708,504,387.921153,11,7,0,123490032,0,0
941,2062,1788185156205,1788185156709,504,409.815109,11,12,0,123490032,0,0
941,2063,1788185156205,1788185156712,507,413.928223,11,2,0,123490032,0,0
941,2050,1788185156204,1788185156713,509,424.016619,11,8,0,123490032,0,0
941,2049,1788185156204,1788185156718,514,443.157082,11,3,0,123490032,0,0
941,2054,1788185156204,1788185156729,525,402.292731,11,8,0,123490032,0,0
941,2053,1788185156204,1788185156732,528,375.833199,11,6,0,123490032,0,0
941,2061,1788185156205,1788185156732,527,385.252102,11,6,0,123490032,0,0
941,2060,1788185156205,1788185156734,529,398.954881,11,6,0,123490032,0,0
941,2059,1788185156204,1788185156740,536,377.587759,11,13,0,123490032,0,0
942,2067,1788185163029,1788185163817,788,781.360317,0,1,0,0,0,0
942,2066,1788185163029,1788185168639,5610,5523.601157,12,1,0,0,0,0
944,2073,1788185168648,1788185170222,1574,918.946102,94,0,0,0,0,0
944,2081,1788185168648,1788185170312,1664,909.456452,94,1,0,0,0,0
944,2069,1788185168647,1788185170387,1740,898.124934,94,1,0,0,0,0
944,2068,1788185168647,1788185170405,1758,965.367648,94,1,0,0,0,0
944,2071,1788185168647,1788185170435,1788,974.954947,94,1,0,0,0,0
944,2075,1788185168648,1788185170546,1898,974.786842,94,1,0,0,0,0
944,2072,1788185168648,1788185170567,1919,991.960428,94,1,0,0,0,0
