scheduler_mode,repetition,run_type,query,job_id,spark_start_time,spark_end_time,spark_duration_ms,compaction_start_time,compaction_end_time,overlap_ms,overlap_pct,num_tasks,sum_task_duration_ms,avg_task_duration_ms
FAIR,5,concurrent,Q3,275,1788178832988,1788178833265,277,1788178823685,1788178843891,277,1.0000,7,1660,237.14
FAIR,5,concurrent,Q3,276,1788178833273,1788178833277,4,1788178823685,1788178843891,4,1.0000,1,3,3.00
FAIR,5,concurrent,Q6,277,1788178834945,1788178835500,555,1788178823685,1788178843891,555,1.0000,1,552,552.00
FAIR,5,concurrent,Q6,278,1788178834950,1788178835290,340,1788178823685,1788178843891,340,1.0000,7,2081,297.29
FAIR,5,concurrent,Q6,279,1788178835301,1788178835318,17,1788178823685,1788178843891,17,1.0000,1,14,14.00
FAIR,5,concurrent,Q12,280,1788178835522,1788178835589,67,1788178823685,1788178843891,67,1.0000,14,671,47.93
FAIR,5,concurrent,Q12,281,1788178835613,1788178835624,11,1788178823685,1788178843891,11,1.0000,1,6,6.00
FAIR,5,concurrent,Q12,282,1788178835626,1788178835637,11,1788178823685,1788178843891,11,1.0000,1,6,6.00
FAIR,5,concurrent,Q12,283,1788178835649,1788178835655,6,1788178823685,1788178843891,6,1.0000,1,3,3.00
FAIR,5,concurrent,Q12,284,1788178837694,1788178837766,72,1788178823685,1788178843891,72,1.0000,1,70,70.00
FAIR,5,concurrent,Q14,285,1788178837833,1788178838157,324,1788178823685,1788178843891,324,1.0000,7,1998,285.43
FAIR,5,concurrent,Q14,286,1788178838167,1788178838171,4,1788178823685,1788178843891,4,1.0000,1,2,2.00
FAIR,5,concurrent,Q14,287,1788178839974,1788178841242,1268,1788178823685,1788178843891,1268,1.0000,1,1258,1258.00
FAIR,5,concurrent,Q14,288,1788178839984,1788178840160,176,1788178823685,1788178843891,176,1.0000,1,172,172.00
FAIR,5,concurrent,Q14,289,1788178839988,1788178841781,1793,1788178823685,1788178843891,1793,1.0000,7,11133,1590.43
FAIR,5,concurrent,Q14,290,1788178839992,1788178841049,1057,1788178823685,1788178843891,1057,1.0000,7,6236,890.86
FAIR,5,concurrent,Q18,291,1788178841847,1788178843521,1674,1788178823685,1788178843891,1674,1.0000,17,20967,1233.35
FAIR,5,baseline,Q1,292,1788178875491,1788178878025,2534,,,0.0,0.0000,7,15575,2225.00
FAIR,5,baseline,Q1,293,1788178878068,1788178878084,16,,,0.0,0.0000,1,7,7.00
FAIR,5,baseline,Q1,294,1788178878086,1788178878098,12,,,0.0,0.0000,1,9,9.00
FAIR,5,baseline,Q1,295,1788178878115,1788178878123,8,,,0.0,0.0000,1,5,5.00
FAIR,5,baseline,Q1,296,1788178879699,1788178880166,467,,,0.0,0.0000,7,2838,405.43
FAIR,5,baseline,Q1,297,1788178879702,1788178879755,53,,,0.0,0.0000,1,50,50.00
FAIR,5,baseline,Q1,298,1788178879782,1788178880062,280,,,0.0,0.0000,1,277,277.00
FAIR,5,baseline,Q1,299,1788178880075,1788178880117,42,,,0.0,0.0000,1,40,40.00
FAIR,5,baseline,Q3,300,1788178880217,1788178880315,98,,,0.0,0.0000,17,1196,70.35
FAIR,5,baseline,Q3,301,1788178881785,1788178882055,270,,,0.0,0.0000,7,1646,235.14
FAIR,5,baseline,Q3,302,1788178882062,1788178882067,5,,,0.0,0.0000,1,2,2.00
FAIR,5,baseline,Q6,303,1788178883823,1788178884395,572,,,0.0,0.0000,1,569,569.00
FAIR,5,baseline,Q6,304,1788178883829,1788178884231,402,,,0.0,0.0000,7,2532,361.71
FAIR,5,baseline,Q12,305,1788178884244,1788178884262,18,,,0.0,0.0000,1,15,15.00
FAIR,5,baseline,Q12,306,1788178884415,1788178884458,43,,,0.0,0.0000,14,490,35.00
FAIR,5,baseline,Q12,307,1788178884474,1788178884481,7,,,0.0,0.0000,1,4,4.00
FAIR,5,baseline,Q12,308,1788178884482,1788178884489,7,,,0.0,0.0000,1,4,4.00
FAIR,5,baseline,Q12,309,1788178884504,1788178884509,5,,,0.0,0.0000,1,3,3.00
FAIR,5,baseline,Q12,310,1788178885964,1788178886033,69,,,0.0,0.0000,1,67,67.00
FAIR,5,baseline,Q12,311,1788178886102,1788178886338,236,,,0.0,0.0000,7,1424,203.43
FAIR,5,baseline,Q12,312,1788178886346,1788178886351,5,,,0.0,0.0000,1,3,3.00
FAIR,5,baseline,Q14,313,1788178887895,1788178889052,1157,,,0.0,0.0000,1,1153,1153.00
FAIR,5,baseline,Q14,314,1788178887899,1788178888033,134,,,0.0,0.0000,1,123,123.00
FAIR,5,baseline,Q14,315,1788178887909,1788178889424,1515,,,0.0,0.0000,7,9562,1366.00
FAIR,5,baseline,Q14,316,1788178887913,1788178888856,943,,,0.0,0.0000,7,5872,838.86
FAIR,5,baseline,Q18,317,1788178889499,1788178890823,1324,,,0.0,0.0000,17,18997,1117.47
FAIR,6,baseline,Q1,318,1788178921859,1788178924768,2909,,,0.0,0.0000,7,17856,2550.86
FAIR,6,baseline,Q1,319,1788178924798,1788178924819,21,,,0.0,0.0000,1,10,10.00
FAIR,6,baseline,Q1,320,1788178924820,1788178924834,14,,,0.0,0.0000,1,9,9.00
FAIR,6,baseline,Q1,321,1788178924853,1788178924876,23,,,0.0,0.0000,1,5,5.00
FAIR,6,baseline,Q1,322,1788178926529,1788178926959,430,,,0.0,0.0000,7,2644,377.71
FAIR,6,baseline,Q1,323,1788178926535,1788178926586,51,,,0.0,0.0000,1,47,47.00
FAIR,6,baseline,Q1,324,1788178926614,1788178926876,262,,,0.0,0.0000,1,258,258.00
FAIR,6,baseline,Q1,325,1788178926889,1788178926927,38,,,0.0,0.0000,1,35,35.00
FAIR,6,baseline,Q3,326,1788178926998,1788178927081,83,,,0.0,0.0000,17,1038,61.06
FAIR,6,baseline,Q3,327,1788178928599,1788178928920,321,,,0.0,0.0000,7,1932,276.00
FAIR,6,baseline,Q3,328,1788178928928,1788178928933,5,,,0.0,0.0000,1,3,3.00
FAIR,6,baseline,Q6,329,1788178930877,1788178931464,587,,,0.0,0.0000,1,585,585.00
FAIR,6,baseline,Q6,330,1788178930881,1788178931290,409,,,0.0,0.0000,7,2569,367.00
FAIR,6,baseline,Q12,331,1788178931301,1788178931314,13,,,0.0,0.0000,1,11,11.00
FAIR,6,baseline,Q12,332,1788178931487,1788178931528,41,,,0.0,0.0000,14,496,35.43
FAIR,6,baseline,Q12,333,1788178931543,1788178931550,7,,,0.0,0.0000,1,4,4.00
FAIR,6,baseline,Q12,334,1788178931551,1788178931558,7,,,0.0,0.0000,1,5,5.00
FAIR,6,baseline,Q12,335,1788178931567,1788178931573,6,,,0.0,0.0000,1,4,4.00
FAIR,6,baseline,Q12,336,1788178933067,1788178933138,71,,,0.0,0.0000,1,68,68.00
FAIR,6,baseline,Q12,337,1788178933205,1788178933431,226,,,0.0,0.0000,7,1345,192.14
FAIR,6,baseline,Q12,338,1788178933440,1788178933444,4,,,0.0,0.0000,1,2,2.00
FAIR,6,baseline,Q14,339,1788178934993,1788178936416,1423,,,0.0,0.0000,1,1420,1420.00
FAIR,6,baseline,Q14,340,1788178934998,1788178935124,126,,,0.0,0.0000,1,123,123.00
FAIR,6,baseline,Q14,341,1788178935000,1788178936834,1834,,,0.0,0.0000,7,11501,1643.00
FAIR,6,baseline,Q14,342,1788178935003,1788178936349,1346,,,0.0,0.0000,7,8433,1204.71
FAIR,6,baseline,Q18,343,1788178936887,1788178938116,1229,,,0.0,0.0000,17,18824,1107.29
FAIR,6,concurrent,compaction,344,1788178972340,1788178994631,22291,1788178972340,1788178994631,22291,1.0000,1,22289,22289.00
FAIR,6,concurrent,Q1,345,1788178974471,1788178977957,3486,1788178972340,1788178994631,3486,1.0000,7,21662,3094.57
FAIR,6,concurrent,Q1,346,1788178978044,1788178978058,14,1788178972340,1788178994631,14,1.0000,1,8,8.00
FAIR,6,concurrent,Q1,347,1788178978059,1788178978084,25,1788178972340,1788178994631,25,1.0000,1,9,9.00
FAIR,6,concurrent,Q1,348,1788178978102,1788178978111,9,1788178972340,1788178994631,9,1.0000,1,5,5.00
FAIR,6,concurrent,Q1,349,1788178979811,1788178980327,516,1788178972340,1788178994631,516,1.0000,7,3226,460.86
FAIR,6,concurrent,Q1,350,1788178979816,1788178979884,68,1788178972340,1788178994631,68,1.0000,1,66,66.00
FAIR,6,concurrent,Q1,351,1788178979912,1788178980254,342,1788178972340,1788178994631,342,1.0000,1,339,339.00
FAIR,6,concurrent,Q3,352,1788178980270,1788178980320,50,1788178972340,1788178994631,50,1.0000,1,48,48.00
FAIR,6,concurrent,Q3,353,1788178980428,1788178980538,110,1788178972340,1788178994631,110,1.0000,17,1203,70.76
FAIR,6,concurrent,Q3,354,1788178982416,1788178982737,321,1788178972340,1788178994631,321,1.0000,7,1969,281.29
FAIR,6,concurrent,Q6,355,1788178982745,1788178982749,4,1788178972340,1788178994631,4,1.0000,1,2,2.00
FAIR,6,concurrent,Q6,356,1788178984591,1788178985213,622,1788178972340,1788178994631,622,1.0000,1,618,618.00
FAIR,6,concurrent,Q6,357,1788178984596,1788178984988,392,1788178972340,1788178994631,392,1.0000,7,2385,340.71
FAIR,6,concurrent,Q12,358,1788178985012,1788178985039,27,1788178972340,1788178994631,27,1.0000,1,24,24.00
FAIR,6,concurrent,Q12,359,1788178985234,1788178985288,54,1788178972340,1788178994631,54,1.0000,14,574,41.00
FAIR,6,concurrent,Q12,360,1788178985305,1788178985313,8,1788178972340,1788178994631,8,1.0000,1,4,4.00
FAIR,6,concurrent,Q12,361,1788178985314,1788178985324,10,1788178972340,1788178994631,10,1.0000,1,5,5.00
FAIR,6,concurrent,Q12,362,1788178985340,1788178985346,6,1788178972340,1788178994631,6,1.0000,1,4,4.00
FAIR,6,concurrent,Q14,363,1788178987422,1788178987508,86,1788178972340,1788178994631,86,1.0000,1,83,83.00
FAIR,6,concurrent,Q14,364,1788178987583,1788178988266,683,1788178972340,1788178994631,683,1.0000,7,4118,588.29
FAIR,6,concurrent,Q14,365,1788178988278,1788178988283,5,1788178972340,1788178994631,5,1.0000,1,2,2.00
FAIR,6,concurrent,Q14,366,1788178990338,1788178991897,1559,1788178972340,1788178994631,1559,1.0000,1,1555,1555.00
FAIR,6,concurrent,Q14,367,1788178990345,1788178990603,258,1788178972340,1788178994631,258,1.0000,1,251,251.00
FAIR,6,concurrent,Q14,368,1788178990352,1788178992379,2027,1788178972340,1788178994631,2027,1.0000,7,12780,1825.71
FAIR,6,concurrent,Q18,369,1788178990359,1788178991760,1401,1788178972340,1788178994631,1401,1.0000,7,8438,1205.43
FAIR,6,concurrent,Q18,370,1788178992433,1788178994001,1568,1788178972340,1788178994631,1568,1.0000,17,19211,1130.06
FAIR,7,concurrent,compaction,371,1788179030803,1788179058097,27294,1788179030803,1788179058097,27294,1.0000,1,27291,27291.00
FAIR,7,concurrent,Q1,372,1788179033142,1788179037366,4224,1788179030803,1788179058097,4224,1.0000,7,26118,3731.14
FAIR,7,concurrent,Q1,373,1788179037428,1788179037448,20,1788179030803,1788179058097,20,1.0000,1,14,14.00
FAIR,7,concurrent,Q1,374,1788179037450,1788179037468,18,1788179030803,1788179058097,18,1.0000,1,11,11.00
FAIR,7,concurrent,Q1,375,1788179037497,1788179037522,25,1788179030803,1788179058097,25,1.0000,1,8,8.00
FAIR,7,concurrent,Q3,376,1788179040239,1788179040939,700,1788179030803,1788179058097,700,1.0000,7,4306,615.14
FAIR,7,concurrent,Q3,377,1788179040243,1788179040337,94,1788179030803,1788179058097,94,1.0000,1,89,89.00
FAIR,7,concurrent,Q3,378,1788179040389,1788179040858,469,1788179030803,1788179058097,469,1.0000,1,459,459.00
FAIR,7,concurrent,Q3,379,1788179040893,1788179040964,71,1788179030803,1788179058097,71,1.0000,1,66,66.00
FAIR,7,concurrent,Q3,380,1788179041087,1788179041276,189,1788179030803,1788179058097,189,1.0000,17,2179,128.18
FAIR,7,concurrent,Q6,381,1788179043627,1788179044289,662,1788179030803,1788179058097,662,1.0000,7,4222,603.14
FAIR,7,concurrent,Q6,382,1788179044305,1788179044311,6,1788179030803,1788179058097,6,1.0000,1,2,2.00
FAIR,7,concurrent,Q12,383,1788179046750,1788179047425,675,1788179030803,1788179058097,675,1.0000,1,671,671.00
FAIR,7,concurrent,Q12,384,1788179046757,1788179047199,442,1788179030803,1788179058097,442,1.0000,7,2736,390.86
FAIR,7,concurrent,Q12,385,1788179047216,1788179047239,23,1788179030803,1788179058097,23,1.0000,1,20,20.00
FAIR,7,concurrent,Q12,386,1788179047456,1788179047514,58,1788179030803,1788179058097,58,1.0000,14,647,46.21
FAIR,7,concurrent,Q12,387,1788179047544,1788179047555,11,1788179030803,1788179058097,11,1.0000,1,6,6.00
FAIR,7,concurrent,Q12,388,1788179047556,1788179047567,11,1788179030803,1788179058097,11,1.0000,1,7,7.00
FAIR,7,concurrent,Q12,389,1788179047582,1788179047590,8,1788179030803,1788179058097,8,1.0000,1,5,5.00
FAIR,7,concurrent,Q14,390,1788179050020,1788179050131,111,1788179030803,1788179058097,111,1.0000,1,109,109.00
FAIR,7,concurrent,Q14,391,1788179050229,1788179050626,397,1788179030803,1788179058097,397,1.0000,7,2448,349.71
FAIR,7,concurrent,Q14,392,1788179050642,1788179050652,10,1788179030803,1788179058097,10,1.0000,1,5,5.00
FAIR,7,concurrent,Q18,393,1788179052781,1788179054523,1742,1788179030803,1788179058097,1742,1.0000,1,1738,1738.00
FAIR,7,concurrent,Q18,394,1788179052787,1788179052975,188,1788179030803,1788179058097,188,1.0000,1,179,179.00
FAIR,7,concurrent,Q18,395,1788179052795,1788179055127,2332,1788179030803,1788179058097,2332,1.0000,7,14759,2108.43
FAIR,7,concurrent,Q18,396,1788179052800,1788179054333,1533,1788179030803,1788179058097,1533,1.0000,7,9649,1378.43
FAIR,7,concurrent,Q18,397,1788179055195,1788179057227,2032,1788179030803,1788179058097,2032,1.0000,17,27150,1597.06
FAIR,7,baseline,Q1,398,1788179096130,1788179100023,3893,,,0.0,0.0000,7,24257,3465.29
FAIR,7,baseline,Q1,399,1788179100054,1788179100072,18,,,0.0,0.0000,1,10,10.00
FAIR,7,baseline,Q1,400,1788179100074,1788179100086,12,,,0.0,0.0000,1,8,8.00
FAIR,7,baseline,Q1,401,1788179100102,1788179100110,8,,,0.0,0.0000,1,4,4.00
FAIR,7,baseline,Q1,402,1788179101866,1788179102375,509,,,0.0,0.0000,7,3137,448.14
FAIR,7,baseline,Q1,403,1788179101871,1788179101931,60,,,0.0,0.0000,1,56,56.00
FAIR,7,baseline,Q1,404,1788179101963,1788179102292,329,,,0.0,0.0000,1,325,325.00
FAIR,7,baseline,Q3,405,1788179102305,1788179102352,47,,,0.0,0.0000,1,45,45.00
FAIR,7,baseline,Q3,406,1788179102434,1788179102562,128,,,0.0,0.0000,17,1507,88.65
FAIR,7,baseline,Q6,407,1788179104684,1788179105005,321,,,0.0,0.0000,7,1991,284.43
FAIR,7,baseline,Q6,408,1788179105012,1788179105017,5,,,0.0,0.0000,1,3,3.00
FAIR,7,baseline,Q6,409,1788179106876,1788179107590,714,,,0.0,0.0000,1,708,708.00
FAIR,7,baseline,Q6,410,1788179106883,1788179107402,519,,,0.0,0.0000,7,3286,469.43
FAIR,7,baseline,Q12,411,1788179107416,1788179107435,19,,,0.0,0.0000,1,16,16.00
FAIR,7,baseline,Q12,412,1788179107610,1788179107661,51,,,0.0,0.0000,14,550,39.29
FAIR,7,baseline,Q12,413,1788179107678,1788179107687,9,,,0.0,0.0000,1,6,6.00
FAIR,7,baseline,Q12,414,1788179107688,1788179107696,8,,,0.0,0.0000,1,4,4.00
FAIR,7,baseline,Q12,415,1788179107714,1788179107721,7,,,0.0,0.0000,1,4,4.00
FAIR,7,baseline,Q14,416,1788179109824,1788179109895,71,,,0.0,0.0000,1,68,68.00
FAIR,7,baseline,Q14,417,1788179109985,1788179110282,297,,,0.0,0.0000,7,1839,262.71
FAIR,7,baseline,Q14,418,1788179110292,1788179110298,6,,,0.0,0.0000,1,3,3.00
FAIR,7,baseline,Q14,419,1788179112246,1788179113869,1623,,,0.0,0.0000,1,1620,1620.00
FAIR,7,baseline,Q14,420,1788179112267,1788179112443,176,,,0.0,0.0000,1,173,173.00
FAIR,7,baseline,Q14,421,1788179112270,1788179114423,2153,,,0.0,0.0000,7,13557,1936.71
FAIR,7,baseline,Q14,422,1788179112273,1788179113706,1433,,,0.0,0.0000,7,9007,1286.71
FAIR,7,baseline,Q18,423,1788179114494,1788179116407,1913,,,0.0,0.0000,17,28646,1685.06
FAIR,8,baseline,Q1,424,1788179155337,1788179159156,3819,,,0.0,0.0000,7,23724,3389.14
FAIR,8,baseline,Q1,425,1788179159197,1788179159214,17,,,0.0,0.0000,1,12,12.00
FAIR,8,baseline,Q1,426,1788179159215,1788179159242,27,,,0.0,0.0000,1,10,10.00
FAIR,8,baseline,Q1,427,1788179159259,1788179159266,7,,,0.0,0.0000,1,4,4.00
FAIR,8,baseline,Q3,428,1788179161384,1788179162121,737,,,0.0,0.0000,7,4569,652.71
FAIR,8,baseline,Q3,429,1788179161389,1788179161519,130,,,0.0,0.0000,1,126,126.00
FAIR,8,baseline,Q3,430,1788179161593,1788179161991,398,,,0.0,0.0000,1,392,392.00
FAIR,8,baseline,Q3,431,1788179162006,1788179162109,103,,,0.0,0.0000,1,62,62.00
FAIR,8,baseline,Q3,432,1788179162277,1788179162467,190,,,0.0,0.0000,17,2271,133.59
FAIR,8,baseline,Q3,433,1788179164255,1788179164559,304,,,0.0,0.0000,7,1874,267.71
FAIR,8,baseline,Q6,434,1788179164567,1788179164573,6,,,0.0,0.0000,1,3,3.00
FAIR,8,baseline,Q12,435,1788179166661,1788179167250,589,,,0.0,0.0000,1,587,587.00
FAIR,8,baseline,Q12,436,1788179166668,1788179167028,360,,,0.0,0.0000,7,2205,315.00
FAIR,8,baseline,Q12,437,1788179167038,1788179167052,14,,,0.0,0.0000,1,11,11.00
FAIR,8,baseline,Q12,438,1788179167276,1788179167323,47,,,0.0,0.0000,14,568,40.57
FAIR,8,baseline,Q12,439,1788179167339,1788179167347,8,,,0.0,0.0000,1,5,5.00
FAIR,8,baseline,Q12,440,1788179167348,1788179167357,9,,,0.0,0.0000,1,6,6.00
FAIR,8,baseline,Q12,441,1788179167369,1788179167377,8,,,0.0,0.0000,1,5,5.00
FAIR,8,baseline,Q12,442,1788179169185,1788179169257,72,,,0.0,0.0000,1,69,69.00
FAIR,8,baseline,Q12,443,1788179169339,1788179169621,282,,,0.0,0.0000,7,1723,246.14
FAIR,8,baseline,Q14,444,1788179169630,1788179169635,5,,,0.0,0.0000,1,2,2.00
FAIR,8,baseline,Q18,445,1788179171893,1788179173361,1468,,,0.0,0.0000,1,1463,1463.00
FAIR,8,baseline,Q18,446,1788179171899,1788179172092,193,,,0.0,0.0000,1,191,191.00
FAIR,8,baseline,Q18,447,1788179171904,1788179173945,2041,,,0.0,0.0000,7,12684,1812.00
FAIR,8,baseline,Q18,448,1788179171909,1788179173200,1291,,,0.0,0.0000,7,7908,1129.71
FAIR,8,baseline,Q18,449,1788179174005,1788179175690,1685,,,0.0,0.0000,17,25379,1492.88
FAIR,8,concurrent,compaction,450,1788179212436,1788179238658,26222,1788179212436,1788179238658,26222,1.0000,1,26220,26220.00
FAIR,8,concurrent,Q1,451,1788179214977,1788179219678,4701,1788179212436,1788179238658,4701,1.0000,7,28545,4077.86
FAIR,8,concurrent,Q1,452,1788179219724,1788179219736,12,1788179212436,1788179238658,12,1.0000,1,8,8.00
FAIR,8,concurrent,Q1,453,1788179219737,1788179219751,14,1788179212436,1788179238658,14,1.0000,1,10,10.00
FAIR,8,concurrent,Q1,454,1788179219765,1788179219774,9,1788179212436,1788179238658,9,1.0000,1,5,5.00
FAIR,8,concurrent,Q3,455,1788179222009,1788179222707,698,1788179212436,1788179238658,698,1.0000,7,4370,624.29
FAIR,8,concurrent,Q3,456,1788179222013,1788179222087,74,1788179212436,1788179238658,74,1.0000,1,70,70.00
FAIR,8,concurrent,Q3,457,1788179222215,1788179222578,363,1788179212436,1788179238658,363,1.0000,1,359,359.00
FAIR,8,concurrent,Q3,458,1788179222599,1788179222680,81,1788179212436,1788179238658,81,1.0000,1,75,75.00
FAIR,8,concurrent,Q3,459,1788179222814,1788179222942,128,1788179212436,1788179238658,128,1.0000,17,1464,86.12
FAIR,8,concurrent,Q6,460,1788179225089,1788179225754,665,1788179212436,1788179238658,665,1.0000,7,4196,599.43
FAIR,8,concurrent,Q6,461,1788179225766,1788179225773,7,1788179212436,1788179238658,7,1.0000,1,3,3.00
FAIR,8,concurrent,Q12,462,1788179227890,1788179228657,767,1788179212436,1788179238658,767,1.0000,1,762,762.00
FAIR,8,concurrent,Q12,463,1788179227898,1788179228309,411,1788179212436,1788179238658,411,1.0000,7,2542,363.14
FAIR,8,concurrent,Q12,464,1788179228325,1788179228347,22,1788179212436,1788179238658,22,1.0000,1,19,19.00
FAIR,8,concurrent,Q12,465,1788179228687,1788179228750,63,1788179212436,1788179238658,63,1.0000,14,653,46.64
FAIR,8,concurrent,Q12,466,1788179228782,1788179228794,12,1788179212436,1788179238658,12,1.0000,1,7,7.00
FAIR,8,concurrent,Q12,467,1788179228795,1788179228805,10,1788179212436,1788179238658,10,1.0000,1,6,6.00
FAIR,8,concurrent,Q12,468,1788179228824,1788179228832,8,1788179212436,1788179238658,8,1.0000,1,5,5.00
FAIR,8,concurrent,Q14,469,1788179231157,1788179231349,192,1788179212436,1788179238658,192,1.0000,1,189,189.00
FAIR,8,concurrent,Q14,470,1788179231446,1788179231941,495,1788179212436,1788179238658,495,1.0000,7,3060,437.14
FAIR,8,concurrent,Q14,471,1788179231955,1788179231969,14,1788179212436,1788179238658,14,1.0000,1,8,8.00
FAIR,8,concurrent,Q18,472,1788179234240,1788179235893,1653,1788179212436,1788179238658,1653,1.0000,1,1649,1649.00
FAIR,8,concurrent,Q18,473,1788179234245,1788179234619,374,1788179212436,1788179238658,374,1.0000,1,358,358.00
FAIR,8,concurrent,Q18,474,1788179234255,1788179236493,2238,1788179212436,1788179238658,2238,1.0000,7,13998,1999.71
FAIR,8,concurrent,Q18,475,1788179234262,1788179235686,1424,1788179212436,1788179238658,1424,1.0000,7,8756,1250.86
FAIR,8,concurrent,Q18,476,1788179236565,1788179238452,1887,1788179212436,1788179238658,1887,1.0000,17,25056,1473.88
FAIR,9,concurrent,compaction,477,1788179277924,1788179302791,24867,1788179277924,1788179302791,24867,1.0000,1,24865,24865.00
FAIR,9,concurrent,Q1,478,1788179280047,1788179284181,4134,1788179277924,1788179302791,4134,1.0000,7,25667,3666.71
FAIR,9,concurrent,Q1,479,1788179284220,1788179284230,10,1788179277924,1788179302791,10,1.0000,1,6,6.00
FAIR,9,concurrent,Q1,480,1788179284232,1788179284244,12,1788179277924,1788179302791,12,1.0000,1,8,8.00
FAIR,9,concurrent,Q1,481,1788179284257,1788179284266,9,1788179277924,1788179302791,9,1.0000,1,5,5.00
FAIR,9,concurrent,Q1,482,1788179286144,1788179286752,608,1788179277924,1788179302791,608,1.0000,7,3738,534.00
FAIR,9,concurrent,Q1,483,1788179286151,1788179286258,107,1788179277924,1788179302791,107,1.0000,1,100,100.00
FAIR,9,concurrent,Q1,484,1788179286297,1788179286672,375,1788179277924,1788179302791,375,1.0000,1,371,371.00
FAIR,9,concurrent,Q3,485,1788179286684,1788179286735,51,1788179277924,1788179302791,51,1.0000,1,48,48.00
FAIR,9,concurrent,Q3,486,1788179286840,1788179286993,153,1788179277924,1788179302791,153,1.0000,17,1756,103.29
FAIR,9,concurrent,Q3,487,1788179288959,1788179289313,354,1788179277924,1788179302791,354,1.0000,7,2135,305.00
FAIR,9,concurrent,Q6,488,1788179289329,1788179289335,6,1788179277924,1788179302791,6,1.0000,1,3,3.00
FAIR,9,concurrent,Q12,489,1788179291712,1788179292576,864,1788179277924,1788179302791,864,1.0000,1,861,861.00
FAIR,9,concurrent,Q12,490,1788179291718,1788179292353,635,1788179277924,1788179302791,635,1.0000,7,3798,542.57
FAIR,9,concurrent,Q12,491,1788179292369,1788179292410,41,1788179277924,1788179302791,41,1.0000,1,22,22.00
FAIR,9,concurrent,Q12,492,1788179292598,1788179292661,63,1788179277924,1788179302791,63,1.0000,14,742,53.00
FAIR,9,concurrent,Q12,493,1788179292682,1788179292694,12,1788179277924,1788179302791,12,1.0000,1,7,7.00
FAIR,9,concurrent,Q12,494,1788179292695,1788179292705,10,1788179277924,1788179302791,10,1.0000,1,5,5.00
FAIR,9,concurrent,Q12,495,1788179292719,1788179292731,12,1788179277924,1788179302791,12,1.0000,1,5,5.00
FAIR,9,concurrent,Q14,496,1788179294794,1788179294878,84,1788179277924,1788179302791,84,1.0000,1,80,80.00
FAIR,9,concurrent,Q14,497,1788179294967,1788179295801,834,1788179277924,1788179302791,834,1.0000,7,5100,728.57
FAIR,9,concurrent,Q14,498,1788179295815,1788179295819,4,1788179277924,1788179302791,4,1.0000,1,2,2.00
FAIR,9,concurrent,Q18,499,1788179298122,1788179299809,1687,1788179277924,1788179302791,1687,1.0000,1,1684,1684.00
FAIR,9,concurrent,Q18,500,1788179298129,1788179298327,198,1788179277924,1788179302791,198,1.0000,1,192,192.00
FAIR,9,concurrent,Q18,501,1788179298132,1788179300515,2383,1788179277924,1788179302791,2383,1.0000,7,14765,2109.29
FAIR,9,concurrent,Q18,502,1788179298143,1788179299666,1523,1788179277924,1788179302791,1523,1.0000,7,9316,1330.86
FAIR,9,concurrent,Q18,503,1788179300585,1788179302534,1949,1788179277924,1788179302791,1949,1.0000,17,26154,1538.47
FAIR,9,baseline,Q1,504,1788179341460,1788179345341,3881,,,0.0,0.0000,7,24224,3460.57
FAIR,9,baseline,Q1,505,1788179345388,1788179345407,19,,,0.0,0.0000,1,10,10.00
FAIR,9,baseline,Q1,506,1788179345408,1788179345423,15,,,0.0,0.0000,1,8,8.00
FAIR,9,baseline,Q1,507,1788179345442,1788179345450,8,,,0.0,0.0000,1,4,4.00
FAIR,9,baseline,Q3,508,1788179347800,1788179348420,620,,,0.0,0.0000,7,3881,554.43
FAIR,9,baseline,Q3,509,1788179347807,1788179347919,112,,,0.0,0.0000,1,107,107.00
FAIR,9,baseline,Q3,510,1788179347961,1788179348351,390,,,0.0,0.0000,1,386,386.00
FAIR,9,baseline,Q3,511,1788179348373,1788179348431,58,,,0.0,0.0000,1,52,52.00
FAIR,9,baseline,Q3,512,1788179348550,1788179348685,135,,,0.0,0.0000,17,1670,98.24
FAIR,9,baseline,Q6,513,1788179351256,1788179351567,311,,,0.0,0.0000,7,1892,270.29
FAIR,9,baseline,Q6,514,1788179351576,1788179351581,5,,,0.0,0.0000,1,3,3.00
FAIR,9,baseline,Q12,515,1788179353783,1788179354539,756,,,0.0,0.0000,1,752,752.00
FAIR,9,baseline,Q12,516,1788179353789,1788179354322,533,,,0.0,0.0000,7,3289,469.86
FAIR,9,baseline,Q12,517,1788179354340,1788179354361,21,,,0.0,0.0000,1,17,17.00
FAIR,9,baseline,Q12,518,1788179354562,1788179354612,50,,,0.0,0.0000,14,525,37.50
FAIR,9,baseline,Q12,519,1788179354631,1788179354640,9,,,0.0,0.0000,1,5,5.00
FAIR,9,baseline,Q12,520,1788179354641,1788179354649,8,,,0.0,0.0000,1,4,4.00
FAIR,9,baseline,Q12,521,1788179354668,1788179354675,7,,,0.0,0.0000,1,3,3.00
FAIR,9,baseline,Q12,522,1788179356430,1788179356504,74,,,0.0,0.0000,1,71,71.00
FAIR,9,baseline,Q12,523,1788179356582,1788179356826,244,,,0.0,0.0000,7,1501,214.43
FAIR,9,baseline,Q14,524,1788179356835,1788179356838,3,,,0.0,0.0000,1,2,2.00
